sample_id,source_index,split,node,vx,vy,theta,hint,region,root_count_region,roots,target_root,residual_abs,fphi_left,fphi_right,fvx,gradient_vx_left,gradient_vx_right,polar_knot_distance_deg,bisection_error,brent_error,status
bemreal_000019,214205,test,5,6.4560569607079215,24.58152668127336,0.17735330601416316,0.20261980791305054,0,1,0.203533761482943746414959391953567251019965882949005094731952,0.203533761482943746414959391953567251019965882949005094731952,1.533281070589920111e-70,1.83095433393653673205427735264,1.83095433393653673197858431598,-0.0394025055313612359091429451356,0.0215202011328410215827274034809,0.0215202011328410215836170648685,2.9604594030230302e-05,6.515651745048832e-11,8.773899893115626e-12,ROOT_OK
bemreal_000020,214683,dev,7,6.9369408716982806,35.74380938568758,0.13609468731018523,0.1339727397387174,0,1,0.136094343319331250693027438883890822473638960064936937377796,0.136094343319331250693027438883890822473638960064936937377796,3.8413544889031633396e-70,1.58570065326048742341942143018,1.58570065326048742333803637617,-0.0275069343756455623958465919343,0.0173468645037676744633681688364,0.0173468645037676744642584853673,1.9701262678270486e-05,1.265712417837241e-10,1.3895344378833644e-10,ROOT_OK
bemreal_000021,226620,dev,10,5.616051054130314,52.46641694748821,0.0732025555769767,0.05069276044586405,0,1,0.0470223986935546497937489814698382444846777869447162972082677,0.0470223986935546497937489814698382444846777869447162972082677,4.3051964682744258413e-71,1.39010690932146112799974667988,1.39010690932146112788778539222,-0.0189777035526922078697930087754,0.0136519741218721105350269494781,0.0136519741218721105361264998736,1.2496410356721555e-05,2.3469605286799106e-10,1.708357541926684e-15,ROOT_OK
bemreal_000022,229305,dev,9,5.737131882112424,46.21672156814357,0.09394790881444755,0.0681893289346537,0,1,0.0677682953827967978544770304626258579213756207029700250829157,0.0677682953827967978544770304626258579213756207029700250829157,1.152788197071412307e-69,1.45245055263377091661427272128,1.45245055263377091649540338326,-0.0215045881200196311669671628456,0.0148057282094903229645346893775,0.014805728209490322965746398174,1.864108240234863e-05,9.004100500745474e-11,1.3620224100498778e-16,ROOT_OK
bemreal_000023,232886,dev,3,6.782373119525684,14.298288027485363,0.23226536691628671,0.31894203252105147,0,1,0.319531713254640541430776692327507593164732952545820148704226,0.319531713254640541430776692327507593164732952545820148704226,1.5204515822557732483e-70,1.91001010716791293994002498806,1.91001010716791293989531940955,-0.0636738316338878601412440773513,0.0333369082157899606728206763884,0.0333369082157899606736009580015,6.660431050242721e-06,6.207627300176204e-11,1.4911223358123835e-11,ROOT_OK
bemreal_000024,237121,dev,5,7.500893109512506,25.44306694774283,0.17739949826009066,0.22103172040113528,0,1,0.221032992580038500883162378427075261161324098439183394203981,0.221032992580038500883162378427075261161324098439183394203981,1.1917140384369831652e-69,1.72742495919123836236179146666,1.72742495919123836230261670174,-0.0377806824889246998837506435385,0.0218710991107904367767969982534,0.021871099110790436777546215834,1.5079472582613107e-05,6.04115090934128e-11,1.6635642866758378e-10,ROOT_OK
bemreal_000025,237955,dev,6,6.081784597438949,30.616764014714928,0.15730744949781206,0.15757669708314015,0,1,0.157306800466430118387254551248267685460155277765645954126922,0.157306800466430118387254551248267685460155277765645954126922,1.4735158826708595017e-69,1.85639175870298845802850084947,1.85639175870298845792412385496,-0.0320600191142805583387612698272,0.0172700718821764436729785794958,0.0172700718821764436739496020128,3.7186757711750486e-05,6.876096413676792e-11,2.1727611706283303e-14,ROOT_OK
bemreal_000026,247510,cal,7,7.067450835861655,36.39980287194343,0.1362378846563151,0.13625108297241273,0,1,0.136237183502993135894748655695224213930175149013764123566853,0.136237183502993135894748655695224213930175149013764123566853,7.3242958705066110144e-70,1.58557697482817386283200779493,1.58557697482817386275072907006,-0.0270106758332666586620896809329,0.0170352346572097246991041439414,0.0170352346572097246999773920857,4.0170127772036966e-05,2.8461516959638615e-10,5.233138439513778e-11,ROOT_OK
bemreal_000027,260802,cal,5,7.305580233273986,26.192789038308362,0.17735983620888754,0.21487504206366156,0,1,0.212267138678347376762557802923213452974740801794512036288425,0.212267138678347376762557802923213452974740801794512036288425,1.6071948529557292149e-71,1.7756329129039707082824215403,1.77563291290397070821565613706,-0.0368405158359086659276019976463,0.0207478221248206073272594403146,0.0207478221248206073280395771888,4.110568663984182e-05,2.6849025341312133e-10,8.765789356124642e-17,ROOT_OK
bemreal_000028,274103,test,12,8.26692120556562,60.760635431636956,0.04051855576148536,0.07248908451547145,0,1,0.0754249920651407293994278388475731765133911834154952656757981,0.0754249920651407293994278388475731765133911834154952656757981,8.2233042566233469961e-70,0.911576790129027794372182093275,0.911576790129027794332042423129,-0.0163362464699832094747403889115,0.0179208670590120219327644071397,0.0179208670590120219335535207945,8.522354273843291e-06,1.3293773715485068e-10,6.91088164160581e-12,ROOT_OK
bemreal_000029,276085,test,5,6.544308704352602,24.914890946721087,0.1773879135186301,0.20252785656695022,0,1,0.203568650648103531555090717623763216475697312906038841106598,0.203568650648103531555090717623763216475697312906038841106598,1.1710252835630301279e-69,1.83087792747336935947306233715,1.83087792747336935939739061861,-0.0388750097970427750002212274656,0.021232988400647056837508079187,0.0212329884006470568383856563854,4.574256482059447e-05,2.6206614794701343e-10,8.80592959453329e-12,ROOT_OK
bemreal_000030,279365,dev,4,6.900207213661442,21.830788789910148,0.2003724290378709,0.2362842959712639,0,1,0.235279046088335705138834099873548941607492839457717732458675,0.235279046088335705138834099873548941607492839457717732458675,5.431018813459592459e-70,1.96750719851753724263261462437,1.96750719851753724255822602323,-0.0437869143322385516860970888298,0.0222550211583626183008595032687,0.0222550211583626183017009334265,1.8343674157428325e-06,1.9187322534665692e-10,5.172876310948369e-12,ROOT_OK
bemreal_000031,281296,dev,14,6.771108428861316,71.8183934997588,0.016403628183478323,0.025459586529285823,0,1,0.0338576379908511843385541328138896078906187669472452792656291,0.0338576379908511843385541328138896078906187669472452792656291,5.8317566204439963803e-72,0.97881174543602597493512872336,0.97881174543602597489635550811,-0.0138778269623507349211285645006,0.0141782391017065844402424771958,0.014178239101706584440804113199,4.1105263654861446e-05,2.5664845502030944e-10,1.3476110946160545e-10,ROOT_OK
bemreal_000032,281391,dev,7,7.043951005949689,36.280627920424664,0.136221047426678,0.13529632396654667,0,1,0.136220636332087784029944022186301865328640366500047277906603,0.136220636332087784029944022186301865328640366500047277906603,5.252471457179788154e-70,1.58558963554564181521305632203,1.58558963554564181513176554593,-0.0270994616548214756782416093352,0.0170910940935205218297708703281,0.017091094093520521830647104804,2.3545565318820282e-05,1.769650300003102e-10,1.469511694180957e-10,ROOT_OK
bemreal_000033,287105,dev,9,6.029296566434052,44.215399477789624,0.09362246714161265,0.07690347287943815,0,1,0.0761686119132592363333665065511283538143182826702619613931801,0.0761686119132592363333665065511283538143182826702619613931801,1.1322614734494938675e-69,1.36266866877399313407456805824,1.36266866877399313398041492983,-0.0224478902319771173541540419919,0.0164734764557063696155214318304,0.0164734764557063696166596610857,3.224856701233847e-05,3.1009835680266143e-10,1.352632937089802e-10,ROOT_OK
bemreal_000034,288362,dev,8,7.478822829576231,40.97570878500551,0.1144620506410626,0.12070950815381516,0,1,0.123189502598542060491165460039931036682675249520392915398089,0.123189502598542060491165460039931036682675249520392915398089,3.2839306580969750678e-70,1.40188613094820369685747690879,1.40188613094820369679655537446,-0.0240476128219404075590043681554,0.0171537561368662321917944755949,0.0171537561368662321925399235456,4.616213198138652e-05,1.326865789848922e-10,1.6314995982330248e-11,ROOT_OK
bemreal_000035,292456,dev,5,6.393681777964851,24.345081002900113,0.1773419992279291,0.20413017229459623,0,1,0.203521221550421455960104200893613090394215922308075470296473,0.203521221550421455960104200893613090394215922308075470296473,1.2717402348705603602e-69,1.84661254873851903952794463826,1.84661254873851903945074578675,-0.039785307522623462426934632986,0.0215450217479579553138745621164,0.0215450217479579553147752659137,4.104998651266456e-05,1.016989316639478e-10,3.236205366934963e-17,ROOT_OK
bemreal_000036,301442,cal,15,7.710511920265925,75.67942260753043,0.007773115978095006,0.03230261092909914,0,1,0.042679373037188725527960293015844590749419914177264606334582,0.042679373037188725527960293015844590749419914177264606334582,8.0265648874825607519e-70,1.009589516894691330965186406,1.00958951689469133096769431558,-0.0131619504122869563038039197807,0.0130369325275589785235238571757,0.0130369325275589785234914722833,1.879213780986433e-05,9.881843419304063e-11,3.8854005366658904e-12,ROOT_OK
bemreal_000037,308591,cal,7,6.633429248395597,34.18519548567427,0.13604340272684304,0.13517875195907833,0,1,0.136044103647725066336192271504876696550328264223149223489914,0.136044103647725066336192271504876696550328264223149223489914,9.4309272580986824965e-70,1.54189467770078354423418823648,1.54189467770078354415912343569,-0.028761260183793199342485062396,0.0186531937620284995034350710928,0.0186531937620284995043431735036,4.015980879792148e-05,2.1888492268630584e-11,8.466699498540125e-15,ROOT_OK
bemreal_000038,317321,test,16,5.558930570260399,79.50524509256554,0.0027681308494473026,0.015512163146623088,0,1,0.0202216023393787934737234658805378504483650341941434338321356,0.0202216023393787934737234658805378504483650341941434338321356,1.0074013255347686057e-69,1.16710633702730334154061244955,1.16710633702730334161374040851,-0.0125532617078231246047115973872,0.0107558851405066554780849809121,0.0107558851405066554774110440974,1.0254226913808395e-05,8.910014460010684e-11,3.369593930512933e-14,ROOT_OK
bemreal_000039,319717,test,15,6.332625450274868,75.49356020244883,0.007084437801687162,0.029505149662252886,0,1,0.0245378964806799826430514700131572977884226484705362541484241,0.0245378964806799826430514700131572977884226484705362541484241,7.8685631209713304851e-70,1.00105030944564388207318223052,1.00105030944564388206649179148,-0.0132107271831791777165507772717,0.0131968663897571155411514039566,0.0131968663897571155412396041492,9.520212810976147e-06,4.28703410278368e-10,9.519461414900711e-15,ROOT_OK
bemreal_000040,322538,dev,14,7.741585565114323,70.13400737207438,0.015216645018725071,0.05200957921619745,0,1,0.0501235107193286935282333379846895969830109013771540596319171,0.0501235107193286935282333379846895969830109013771540596319171,2.3368471069644459379e-70,0.934520756115774244470512885677,0.934520756115774244451248656445,-0.0141927093341915729041869631592,0.0151871526034177156209336182152,0.0151871526034177156212466864774,1.608067456349005e-05,8.647083406901177e-11,3.8060306600017525e-17,ROOT_OK
bemreal_000041,342147,dev,5,6.464814511334658,24.614863594082372,0.17735460074824658,0.20396986651834123,0,1,0.203534555592968756955981906348929494648089783340474462396599,0.203534555592968756955981906348929494648089783340474462396599,1.0186274345592486975e-69,1.83095494791042468425812397247,1.83095494791042468418243116554,-0.0393491388219815015160949119078,0.0214910469899265750998921243078,0.0214910469899265751007805774467,9.209491214079435e-07,1.765446336584789e-10,8.787171799398958e-12,ROOT_OK
bemreal_000042,342504,dev,5,6.819823126734075,24.451658971008776,0.17735414448762896,0.2165472520507996,0,1,0.212261000999474990199132265756846768034097873954528547386772,0.212261000999474990199132265756846768034097873954528547386772,1.2386506671445442262e-69,1.77564501558088353302391562168,1.77564501558088353295714698334,-0.0394638763082730957493925525742,0.0222250933953501426500583896349,0.0222250933953501426508941080414,1.5554197523748314e-05,2.757255435341794e-10,1.487438932498708e-16,ROOT_OK
bemreal_000043,345307,dev,3,5.272921770108657,14.676438472245145,0.2322638562480473,0.27024952935679747,0,1,0.267170684923713340371426576070094307017027789206044668861627,0.267170684923713340371426576070094307017027789206044668861627,1.2935737239042147616e-69,2.25525247402480020424534325674,2.25525247402480020416110996078,-0.0643177250925195451672864488667,0.0285190797187048185742832014527,0.0285190797187048185753483842249,1.3959307513466968e-05,1.370610084909403e-10,9.795647999924668e-14,ROOT_OK
bemreal_000044,346034,dev,16,5.359965085265108,77.86933921195111,0.0014572666833072183,0.028602586766955405,0,1,0.0189103199967061061334192164098378383544209860035844137668189,0.0189103199967061061334192164098378383544209860035844137668189,5.8418010212308972738e-70,1.15526310340508246780726355556,1.15526310340508246789282684884,-0.0128176539820417085192008366476,0.011095008525990563973849989168,0.0110950085259905639730282495437,1.3705526232477006e-05,2.8249669047988066e-10,1.4066382189885819e-14,ROOT_OK
bemreal_000045,349305,dev,6,5.7063604635490375,31.388823683874783,0.1573519216580226,0.14544502594102043,0,1,0.148625592428872134589636151017231787365027452746659873847846,0.148625592428872134589636151017231787365027452746659873847846,5.665754534027404652e-70,1.95003474959776049819242819805,1.95003474959776049806868371745,-0.03135998448412106765968581984,0.0160817567433553609648872352515,0.0160817567433553609659077445711,1.8164528037989403e-05,5.472488976174659e-11,1.3725440637864764e-16,ROOT_OK
bemreal_000046,349834,cal,8,7.030514184266815,41.395061865855155,0.11417086140473169,0.1182928792770534,0,1,0.114171039369563187031057921090770155385052622822679171334314,0.114171039369563187031057921090770155385052622822679171334314,1.0164575879508323197e-69,1.44317326112732696088764778077,1.4431732611273269608141362423,-0.0238512633143543249563022647167,0.0165269576126452343345939890045,0.0165269576126452343354358297682,1.0196634351604416e-05,9.173607758577576e-11,1.056151426995258e-14,ROOT_OK
bemreal_000047,352318,cal,10,5.569410252409223,51.97503579274994,0.07345230158265942,0.04678641405728464,0,1,0.0472715346335216115957693048225650645643774595423514624652198,0.0472715346335216115957693048225650645643774595423514624652198,1.7629023800044159474e-70,1.38952017548719397051651461611,1.38952017548719397040458795437,-0.0191568970144028450205839333615,0.0137866994321878400822057599857,0.0137866994321878400833162866777,4.745060101263299e-05,1.8988624813093787e-10,3.145833654296884e-15,ROOT_OK
bemreal_000048,370335,test,7,5.958567488807917,36.14287802937005,0.1360173440413544,0.11981240056451815,0,1,0.118564282700810090434095791558864973136331710821786971606772,0.118564282700810090434095791558864973136331710821786971606772,1.0126262684505666204e-69,1.71750736526355190860895706245,1.71750736526355190849201534113,-0.0273269172963613376686002041447,0.0159108006457765703909567586943,0.0159108006457765703920400940282,1.325042809641186e-05,1.396431788781237e-10,8.419859956801958e-11,ROOT_OK
bemreal_000049,371068,test,9,8.03714500339983,44.669655075021026,0.09377835200824677,0.10839768901859569,0,1,0.111232354247937269823666269255580009323520220533639477640516,0.111232354247937269823666269255580009323520220533639477640516,5.3509841706639359285e-70,1.14628311880754031117814200018,1.14628311880754031115625601557,-0.0220820027945568097319263041124,0.0192640041820805650216266517251,0.0192640041820805650219944593741,4.0664457320316316e-05,7.142788111720188e-11,8.921575430263944e-12,ROOT_OK
bemreal_000050,382869,dev,12,7.43240258523065,62.241486135277725,0.0405578076359185,0.05522492028056574,0,1,0.058011449180518913990962680290103526440083243495837881199569,0.058011449180518913990962680290103526440083243495837881199569,3.4692124455584775472e-70,0.988762632600156026383157584792,0.988762632600156026331791210055,-0.0159787712972866945830810429109,0.0161603713272084399954015566423,0.016160371327208439996241090482,1.9997598021070928e-05,1.3157830178928573e-10,7.291618068739112e-13,ROOT_OK
bemreal_000051,393971,dev,13,7.038643952267586,66.66778401698267,0.02727624051903323,0.037485537796745266,0,1,0.0447289893452556497807865016129303657093126467286164245056407,0.0447289893452556497807865016129303657093126467286164245056407,4.1285183606345580924e-70,0.974840659217727477737186424815,0.974840659217727477688165387149,-0.0149371373369014336787510294241,0.0153226449837329495652278721781,0.0153226449837329495659983898517,3.114640624635179e-05,1.9044900818413423e-10,8.638171173717067e-11,ROOT_OK
bemreal_000052,395848,dev,3,6.2395546338568835,15.62084953952146,0.23227896901698225,0.2837140906627923,0,1,0.284638611605983780584695873298093026861839170843397469856293,0.284638611605983780584695873298093026861839170843397469856293,5.8046121890386507942e-70,2.0685180377091324220534626709,2.06851803770913242198892366023,-0.0597212818014691508334704391056,0.0288715305898951716116302050869,0.0288715305898951716125310142589,1.347063942347404e-05,5.5679104050655844e-11,1.3618193067773826e-10,ROOT_OK
bemreal_000053,403109,dev,5,8.038308314635914,24.71333904323805,0.1773523631214065,0.23843530699091164,0,1,0.238438337716412208171751476356242730206523189993797857585616,0.238438337716412208171751476356242730206523189993797857585616,1.1386421172841302556e-69,1.62228593240651328205429044835,1.62228593240651328200924637165,-0.0385911443855343282390540874969,0.0237881273668494947592448291552,0.023788127366849494759905325688,3.1469201776435085e-05,1.3643530813370356e-10,1.6388141481888087e-11,ROOT_OK
bemreal_000054,403959,dev,5,7.384983113028882,25.053168632641615,0.177349925668143,0.2212716451431066,0,1,0.220983259495784619924456685506721693024773957513221865581059,0.220983259495784619924456685506721693024773957513221865581059,4.4107092414034571882e-70,1.72748828990685485326136501401,1.72748828990685485320217003177,-0.0383690934884692707556431713691,0.0222109137946967557043465531709,0.0222109137946967557051076435095,5.878428793515411e-06,3.598482932203992e-11,7.015391355074783e-11,ROOT_OK
bemreal_000055,409606,dev,8,5.254191796869534,41.14421541920599,0.1141996791579069,0.09073461505343952,0,1,0.0880195521275081290659918839639167939092989316362647341243843,0.0880195521275081290659918839639167939092989316362647341243843,8.7373735739900450215e-71,1.76693722375124935030621352059,1.76693722375124935013539829935,-0.0241273081652617219526527015369,0.0136548757029629373834803717818,0.0136548757029629373848004303458,1.0785958213466174e-05,5.511208245632068e-11,1.4769052168175067e-17,ROOT_OK
bemreal_000056,409727,cal,10,7.119340693011223,50.70360895113064,0.07309365278165332,0.07280572754593151,0,1,0.0730937884078784203480286072208870665528147033069563296451626,0.0730937884078784203480286072208870665528147033069563296451626,3.5086407854634230563e-70,1.16469966994757091749549573564,1.16469966994757091743305508612,-0.0195709774082587106313485214568,0.016803454069098946607495783036,0.0168034540690989466083966320817,7.770838532725639e-06,3.4582005514109865e-10,4.929370310388828e-13,ROOT_OK
bemreal_000057,410461,cal,13,5.972216330724915,67.93446857768488,0.02774716143054101,0.025392052994562805,0,1,0.0277465264973956118514549510200053730085848118742792339346147,0.0277465264973956118514549510200053730085848118742792339346147,5.7531496106830679016e-70,1.07605159924997962029835865389,1.0760515992499796202272849309,-0.0146772948645130495780238802318,0.0136399545103072133705833547889,0.0136399545103072133714842803106,3.6378989503823385e-05,3.353348010744321e-10,6.420013769175111e-18,ROOT_OK
bemreal_000058,418393,test,6,5.736708494216902,31.556856598943277,0.15734477337397781,0.14908931181945598,0,1,0.148618201386860114246883296815358009386471813555722954696247,0.148618201386860114246883296815358009386471813555722954696247,1.5525121732580010189e-70,1.95006981243104833152597566417,1.95006981243104833140222012151,-0.0311930358323262011698879317916,0.0159958559603768760596749580739,0.0159958559603768760606900888257,4.255521074192359e-06,7.027322227138486e-11,1.8488222794347514e-16,ROOT_OK
bemreal_000059,434001,test,8,7.863490258442825,40.385012159311955,0.11442046714761388,0.12600740743377636,0,1,0.131872938319517005322897544465074370582274835124328808423789,0.131872938319517005322897544465074370582274835124328808423789,6.9965090265018175407e-70,1.35667410076713188185318624065,1.35667410076713188180359768179,-0.0243496559164211362280083919983,0.0179480509745506412397085234518,0.0179480509745506412403645527677,4.7055471870560694e-05,2.4434120019467233e-10,7.512494778527974e-11,ROOT_OK
bemreal_000060,442464,dev,5,5.88597476809161,25.799358868777855,0.17736134392013275,0.19075835792127385,0,1,0.186088519345674334951815897412666679601297560860149411330107,0.186088519345674334951815897412666679601297560860149411330107,1.4585632811874108425e-69,2.0044998657727225232443665262,2.00449986577272252314160535808,-0.03781726900071627434448163965,0.0188661868461327867641129700582,0.0188661868461327867650801496681,3.0318953892161105e-05,4.8254738208789695e-11,1.2443344208141832e-15,ROOT_OK
