sample_id,split,region,IL,I0,a,Rs,Rsh,V,Voc,Vmp,I,power,dI_dV,dI_dIL,dI_dI0,dI_da,dI_dRs,dI_dRsh,residual,exp_argument,status
pvext_0000012,dev,short_circuit,4.09848037390722286232858095900155603885650634765625,0.000000006816451966176886299517091085507443017426676246073145423,2.3462595330464868226272301399149000644683837890625,0.183101599923310154327538157303933985531330108642578125,127.8211867806264727612585408687139581756525229308946252,0.007207420557295485279554137069376446218351646065889115615,47.20699915380118166374488544574722509377503749261933265,39.6551400285201369944331597343465974069332365141837384,4.092561462319223672511272377157012030356523587753830534,0.02949681161551484526132466415425566150739971581441395481,-0.007812242266047834497727710180998071448070769380530394843,0.9985695659420981354806699519215539716515743164868529824,-0.3799677948517739300451450732320863091644480406273282194,0.000000001291425409426341931234795911955464092164610997202322608,-0.03197208163232877118067012758655942596401202070371154678,0.00004623992730868317956591876612815806318136530356670482004,1.209782126937006105346921405267040933200556902251400493e-71,0.3224545117180935745322463362877946325404840640796714025,ROOT_OK
pvext_0000013,dev,open_circuit,9.15568864763870493561626062728464603424072265625,0.0000000001454052879447026528277083501009637561813514648351785473,2.0761206106606611143661211826838552951812744140625,0.377536141869117602976047010088223032653331756591796875,710.8506642196948557044803594637457246903592300576324895,51.60786213711386226393366116374202010962139260158351305,51.60802019596000262333215185468021208472050188638097519,42.14656972548009343782377561883677939638194017913300498,0.0002608077486130057355856942319055585921928994489912460913,0.01345973033471104912800530087998689657176631386031370172,-1.650058469299740242060643938880810538793747388486008774,0.3770432916421142351019031055064911122388478423164020747,-23552232846.77914743581130852372242564642300949549613095,41.00377337727392737379511223249171258238635189691374391,-0.0004303480344578876952493033552985898834328963108459662897,0.00003850801820302732612522296228893179446334415766320894767,1.236100194259846238164994783206183578063165508545992363e-69,24.85788173214195265027914156935970233312729638493833591,ROOT_OK
pvext_0000014,dev,mpp_near,9.9986611499820039483665823354385793209075927734375,0.00000000003715439049270149682690495533022885917867041517672142825,1.149254871664398880426460891612805426120758056640625,0.0372345193498982707236422129426500760018825531005859375,1473.59462622968577939882173563666009547834446775013559,25.83312457297594798541791880722463265772999404146748349,30.24417686424085686704222154993030490717213112057023049,26.25656914221816837962219733004754521660164252773185921,9.686818364983336198850014986407950836136357730242658675,250.2407855384057175974641853866842143977439657235594342,-0.2541275244747940885958529760020555962488900443434013808,0.9905376837726015331300795146573517686085816675043934412,-7839848059.619820517748703545890698773057248212029897223,5.776752090185320353196437225832968830564358464911766601,-2.46168717113018762646915975235581296614700587521699194,0.00001194850566757589785411705488208287633164872697094832193,4.669334525020023564496889634364017636914430149040493129e-71,22.79199265946195458055573342362940894340992353573566611,ROOT_OK
pvext_0000015,dev,interior,11.3234063823381685409685815102420747280120849609375,0.000000002920474157105003589512304358249136710873559494098484054,2.10442225158759388392581968219019472599029541015625,0.202133901687557793191984956138185225427150726318359375,837.3025116767304024969206666763049783378829373442984164,6.901072262526550646610263828865194349272104893939273691,46.45192319729834637166350052327342083875019453406129977,38.19414781059342006675394397053937358404901426463093617,11.31243318156315609195970139393268396875054029824846338,78.06791885097047531388690042865420053254633313684623531,-0.001194132421197418715795302375795424058193848846637351108,0.9997586253545717556115483861232700192586198956961540319,-77.70150933912801006010175278358552727666467109829301288,0.0000004768437145920693478071490580634136827038131128677661986,-0.01350854322473403017971710181231718246136285774676493057,0.00001310198529722271749204967143796797874873040245198392582,1.112150586868405612634713712912156928065073362771462909e-70,4.365900670440272648266634389973554914675936844738813164,ROOT_OK
pvext_0000016,cal,short_circuit,8.2740138203965472030176897533237934112548828125,0.0000000002366452383436924748966199028165258197587595392101864123,1.1025931223969454020306102393078617751598358154296875,0.379280065586037107294714587624184787273406982421875,1267.202866060343506625461190847271495046900731242908409,0.0004027318801290918022166597350806329157098453118001104368,26.7654730534487696582952528810472398854376418214944581,20.68621773640152991377211952965478427490884292014751008,8.271537786706780036973833553423413059359561486409599497,0.003331211964399248253026120563945206072332288677755493861,-0.0007889071988343797142030041877823204319788444690574802229,0.9997007832258847996450335270288334089448359868792544542,-16.20848536326142605005298895565306150553907964807810576,0.00000001051003906524678925603156603196698847257001136036048824,-0.006525475705363570821063116367161967073264476699175897791,0.000001953348630743358396388992013736507204163457918007450662,1.391956920905590358052671266001697681913506260338965187e-70,2.845684470894132306419000317957661190139514709795806166,ROOT_OK
pvext_0000017,cal,open_circuit,1.9812452383226142327288243905059061944484710693359375,0.00000000006744880682298765650029430527207918808252022251924093783,2.23025482680383557720915632671676576137542724609375,0.74212562462082243275318660380435176193714141845703125,2525.573092588135137662066205603742546705163055878168593,53.73242019101908394009489009007607817951457926171349676,53.7325957437412635575670951925967020396805264028039967,45.55918915303314264844027206519370480109152496749060497,0.00009340181814814556919235026058577602007319135734613733731,0.005018705739341309685980521732734342575898197950987752897,-0.5320365949356790829278843468384236438423238875664132195,0.6051620096622236675367060742286478807980407632080902385,-17584340480.14143193490083785640929727836057642069954206,12.81233667497497772755931654842442847186209648541081811,-0.00004969318528834088359794323470724776711008402332381142476,0.000005097869750090042364736872648045637404086647069480135393,2.198832076327611096735808027818691941746977106548159492e-70,24.09253366975352176381143301792139243986150930351439249,ROOT_OK
pvext_0000018,test,mpp_near,7.36183538747220467257648124359548091888427734375,0.00000000001411885807729477738594081519532929562346888637720541469,1.3066381755052647317683067740290425717830657958984375,0.1082598941881859622160533263013348914682865142822265625,539.0793039010712529758210869186874564060890590604148674,30.50415669965730993832394737691570913665993922598098418,35.24120677373332048217481694754219877077298659776139324,30.34225619610868007517035789466670260744557041258332308,6.957913647709516938604786438850310661802120559650755006,212.2452882124152929194344622580258313348532817243111397,-0.2591305211014302843616340479226360669032953588059403759,0.9719465572046296677135996716364145762505201203774172724,-23814531839.00394527627455422585708052452771194319797597,6.155793742665133985130608186679923513393251105541484193,-1.803007789309720740809854053095856667754743120837285847,0.000104541852604076976655489298393010025093351838170404866,1.301753867581339902829435898065120068473113859732501115e-71,23.92201627113942704536747380345663991889149343460879099,ROOT_OK
pvext_0000019,test,interior,7.99272894781358456128828038345091044902801513671875,0.00000000000304694023044050988109810801452999250070722749773950389,1.98716629418610768453845594194717705249786376953125,0.2668046610822212283409271549317054450511932373046875,990.0562165677393538271901185769961176293323121476227765,33.67251242160711833004422060884025267662692854852279837,56.80952841150034504364915968389107713093015448186498696,48.42329252306107218991907301115393907473181344778984249,7.956371393621474254785015110116756631209281458289223951,267.9110145826386309302872176689673545804388072661032817,-0.001111732966813763074717945596610319104706475896160710089,0.9997033844625753216425970300497559754698592930075359624,-66515552.71443468477879762627928061850991656213184338232,0.00183715095157278510013390926789550300023520039457459827,-0.008845360374502956303436101229757476958977080635412840914,0.00003650711995771363415315774881845148053972787313275958814,1.131959884853339045938639911360973972585316399767392274e-70,18.01324302825265866200121328328661153673592037328989345,ROOT_OK
pvext_0000020,dev,short_circuit,7.13652924183369474775417984346859157085418701171875,0.000000000001266636094238896566882752889565103384049399824959833776,2.249373247133074738002278536441735923290252685546875,0.68918123205805326136896837851963937282562255859375,116.9295252345819599276770322114276616669381906665767648,0.002711548890607728662832392058598600539894180930374171015,65.85641818174539213794691468471682636867664683431650739,54.26985192113372327835896588676011598424202432850157301,7.094690033485088165276391985714133549579198900564392026,0.01923759888950220013336752870179513797997070866534799298,-0.008502048956470739559288878654634781875305212750797542224,0.9941405474251616096683363928648382755030665950041635364,-7.755892675295604187339788421153899762847903417117845671,0.00000000001071633188363343772085905585290137249537901672295263391,-0.0603194019956752501368100740815099117785318483451356886,0.0003557189973896668661252351382687158657531809817517614655,1.494187048006407540639004682996485643812617647692957801e-70,2.174934183765733718715974462337530695483437724487011239,ROOT_OK
pvext_0000021,dev,open_circuit,7.58048215363969912772290626890026032924652099609375,0.0000000001238505307284788565444473796939697323639944411003029903,2.07444647463275710919106131768785417079925537109375,0.07855201394126909431037120157270692288875579833984375,1405.217812161216533855597168404822138938444256560223898,51.51337130769865462761315352437907585642272731317403353,51.51405461436686254250217960123291439382222337598480645,44.51091906409491090676002023350202991550998290928405375,0.001932868249930314787125926362209239349514804278293899133,0.09956855984752198985199085989602155687556022989591952686,-2.828416281652028643588624241174990291384723277400284379,0.7778222048119573527491412374582457996486607964480232881,-47365561480.71820140863683243539920643570458298289776103,70.22267162081280247292290877639355953356964671474378031,-0.005466956028391164922599600422198730363589399584975475948,0.00002029150680545058022117328855966001955171674372445752185,3.344941459741616880748680938071678088989609961312644169e-70,24.83241855999774540716821988735297513644930488290404149,ROOT_OK
pvext_0000022,dev,mpp_near,9.86024987824168164252114365808665752410888671875,0.000000000009749673406120476601185910221287623965524370730450346171,1.9978545629284714113538257151958532631397247314453125,0.782357930501135445666704981704242527484893798828125,2312.438035200639621065411562172436406071022370442181948,41.57064080225690708531272555757500844717453560555092808,55.22044855271254074319613538693762839302139334818647607,42.11491674347685195501147989865907696489098124369572968,9.415518157867307100676263909305151868004131009274209847,391.4091233078294671878837511108919842229373017395866659,-0.1821669512903929044467577309172211938406475568154228261,0.8574802409827470620696908401061583701016360630662043404,-37252760257.91351756102972456570728874999418338892507146,4.453050800258558661407506243694775777812954812274382902,-1.715196237638023661845118317673353251778137893618931546,0.000007847309416251957323103401084868204968965932931609099191,1.414949856066673807423299889201217465731645499709240342e-71,24.49474902272649132685429505503005794474528324309054032,ROOT_OK
pvext_0000023,dev,interior,8.591890439242444443834756384603679180145263671875,0.000000003541851496865436449254917280275243896612749508039939064,1.01671823595899724068658542819321155548095703125,0.53303776422109383492653478242573328316211700439453125,1507.528634987585653428910432105761685136057938136090809,19.00625153151249132788597513461370009987253801839422916,21.96898070849258443264202029148625321771779851776254582,15.26238204097470061348967250664057892168300397802820651,4.252363984456135477756214535298621244491926224049441875,80.82149949211798479149588995412590968898800709642750237,-1.301985163078905822995583377047545922078017690959029755,0.3059927396233837918212893820971414324964153585636857537,-373687515.8452081748569795586303928516839035964108532349,27.23735062292760898305770974034534212618348712037708952,-5.536514815772987296226797344899658892167529840586809451,0.000002864225004901003696951781407094491831305952234421199887,2.955830249323281583707273468541343285913407448892603075e-70,20.92312439185874682529164730610894414373544037545397394,ROOT_OK
pvext_0000024,dev,short_circuit,9.1079796308505276414280160679481923580169677734375,0.00000000005115510920258851073405979040440254015491527467205072722,1.71051337749378973285274696536362171173095703125,0.51013065284130043597343728833948262035846710205078125,115.8102004115088969811665387477613150774452483651395053,0.002455705450750051900264267495948792165266281122192244245,44.23809213852818757028015570512126441651240398045031301,34.91915554956861605463150913632053538248382604588178786,9.06801485993897158741230238551733705228732268862442791,0.02226837351903460097192538346861004848433065690823025829,-0.008596949840652720408782417514675015684085556719210966603,0.9956144323653439139833112129223850576419769997304683473,-13.90521733662283231557827163317302178477047942961848018,0.00000000120578731515955569181117097968313923384209567216803856,-0.07795726890518884256439314104659061536130128598483974073,0.0003435751069682356488628589016587471504665475951948165072,2.829899712133347614846599778402434931463290999418480684e-71,2.705812247260740864905887019886284725008310085285403742,ROOT_OK
pvext_0000025,dev,open_circuit,9.5104465421769699418064192286692559719085693359375,0.00000000002917318906275676310881345476080131537905151363728729721,2.17488677840796018614355489262379705905914306640625,0.1296684428346007444954324228092445991933345794677734375,1621.758104432585380151678527545337692483748104738591967,57.1906242920695716921545379613829418440121491223762936,57.64845624901343550715697194755363626037999876917153064,49.62091840840496026055908818502934719222376839464409375,1.219746649114279045032987962592029267741176429238569058,69.75807234100554727530887116984018066427054381755957266,-2.544025392757407303453365548068502803959156108086579826,0.6701201887894634241911638587302261083260210781214153821,-189628514813.4918411973025256520927772524018592818937296,67.07157117603912244804565987025509134692059181067730212,-3.103066448077485220739357392832734452179423393374680991,0.00001461183583878349064561288747129438335800603975546220772,1.343070403378486778006196254829795618472477908324010933e-69,26.36863100648064668291860929219998078976928118846889538,ROOT_OK
pvext_0000026,cal,mpp_near,9.7334279991210568283577231341041624546051025390625,0.00000000001620420395861965862421165989607404679828151130658569012,1.2633229695445715723423063536756671965122222900390625,0.623830350874864603127889495226554572582244873046875,2279.931228552754876266939235946808557716838268445266183,25.22860897489573801890941497766320764353616762106987663,34.26103023908405845788907910168093124809173832750064496,25.04052135292316089461981878365830043320426487268595038,9.053096521984191586745967026337522484842560983030066841,228.3970321651277668951124379495341380849655269023318739,-0.3973150480185752118929767532876941715419164144331424004,0.7521428141867085472619709891392742331679255414438812988,-30950021422.16266235267370899977965745555977834396981768,9.702503110041053923627322668585727319439850494035853562,-3.596931479348945321712597289665500775423141778177540174,0.00000446766640045390589311871524502552845528764607577615074,3.168072727733282654820768451921525905773154273848989126e-70,24.44046858883602569764976669942064480065269385455485438,ROOT_OK
pvext_0000027,cal,interior,6.26237086292364519835018654703162610530853271484375,0.0000000002977161172952073854250194337501426682439203965790237824,2.05775046531476402122962099383585155010223388671875,0.2424176021159108740388177238855860196053981781005859375,858.2027171461129920921397931722342025048063086672570545,22.14082022490452150188226193601712548093075923341770991,48.89276951157861588112596260192399603975804821633782948,41.24712746588854436618095014551919711482173892379656366,6.234781440388508887534498535368721322980818945823783205,138.0431750132132418666954330959355172433019874190607363,-0.001179088696121046305072768376516589950722405581947865566,0.999714168145604360051656618628205317519706932748907423,-98117.99805647447035573506226808708494458204001852064189,0.0001631707569199038418248629623082936975360021439633329344,-0.007351360319147385933882764221730365149497864976505773809,0.00003210468195851950969912748951150978810505186879223654289,6.45217134366403256185024749475755164373630347867413596e-71,11.49422215670952170286497680719043804796222546983085234,ROOT_OK
pvext_0000028,test,short_circuit,1.915340453798882958125204822863452136516571044921875,0.000000006954166299338370774502917582580045090537830542769599596,1.123789277295293320690916516468860208988189697265625,0.49691630883398441032028358677052892744541168212890625,377.5833418646770216199498671845970932769904213217290922,0.0000009606822646588717540356089786806859079833840149590019677,21.80511433953199287674792812776625088531198878669921387,17.79214411777943280421545702328001470104416141510035077,1.912823082578075958973372429034937884466322321810273053,0.000001837615210862870068608527966241928000443611907801684207,-0.002644955442801665275958518903866038173688777882385745398,0.998685678504332639709530520246886178889790400094720728,-1.328119969247346561948532545146497609307563342176472623,0.0000000121785029828355524518387933394645835067099364658336633,-0.005059331823381541241930768196292388680722363167007006898,0.000006658274004664125195921198252742815611582675922750025511,3.261459418233683126110706244608806258511442876829798989e-71,0.8458115462865761234146244897955851791378978984629190085,ROOT_OK
pvext_0000029,test,open_circuit,4.89919145425256630232979659922420978546142578125,0.000000000001385859591340510580240201139084555014054321705883130353,1.273299308184042022418225315050221979618072509765625,0.54362349599729198335040791789651848375797271728515625,107.4322669049215789485426868347127538469055270033892172,36.69583311261880984433963320554693601311538654386259295,36.69839064108637214486065247207802758715300769181077194,30.254106649280585728837101380150872287903328698495752,0.003109937029273802611183736031130749438105514074245086256,0.1141217302169849788226191852764499953441735400019369651,-1.215853164065645916216387892888674790547277169939268057,0.3390336523312645441400731037447425537667506234177091073,-1114201422232.187549071696140943856783063342549869591522,34.95092662382854499400121218571035065000891603383484376,-0.003781226777087468192781157546786495474040856204174629657,0.001077978474684792253703232256840301004849464052803062427,6.429532145966965780931474696530332164284597150678788115e-70,28.82081495810783400572104834609597659127013954475550084,ROOT_OK
pvext_0000030,dev,mpp_near,3.961344365604190898011438548564910888671875,0.0000000009175401826907925469087731288065825388969118013395442253,1.2448626291419853107100834677112288773059844970703125,0.6426620204740707276158673266763798892498016357421875,691.790918628797950706893112233538861159472486208962889,21.44329418957730982003387857348761844287121532877845202,27.60580421866839591190141461445024613174925771245066246,21.73270644046905263212257866723326140248506434261249306,3.735835533705869306848500699750464368635017382128676001,80.10862039313151548237781707946810961185477471300484179,-0.1408838496862345788465997663405509615654581752130450672,0.9094593005084792102345172154675689066894525553043020205,-189358994.6741767074932362373527586263073312844330278551,2.673316960389137634578830658939595273704847343917439284,-0.5263188917831116259525883282904885986750840637230926425,0.00004531227153339212474579404025000264330300536580108239479,2.094125786978677234986483836017801849282835339569675706e-71,19.15406025021573440482785128020839308865371334984754704,ROOT_OK
pvext_0000031,dev,interior,2.06195562691711753444678834057413041591644287109375,0.00000000002907521589647229965175250397573034722607063915097026794,1.6813561369838516679209305948461405932903289794921875,0.69603168955434358000644579078652895987033843994140625,2338.977942425907239504812775555408621053435329880819654,25.08825549431407120021298517096849926474170491292220697,41.99362576611624812964748992741471799288372963704553995,35.48309971284983482729625029069695547953076803053886039,2.050413972604916111901432057557033391896808927860175837,51.44130961382362811312972250414864208644502327547532606,-0.0005494496290355001319761011098416365598347709645801395101,0.9996175656463774135277881987092755480374403433023759621,-7059385.221330957038835173718638367906213901117178719375,0.001925168682518953153502498708844437859839249672345856246,-0.001126599196616977287893480616104387738468491339754326353,0.000004844845704673508259625755052673117683121877843154773422,3.80621511281935254196867670195127498281812639421785652e-71,15.77025117564772523044996846597555441577954038607247782,ROOT_OK
pvext_0000032,dev,short_circuit,7.064308594278617903228223440237343311309814453125,0.0000000003640703625566978104381898180473852200550244962715666581,2.08368568840975942890736405388452112674713134765625,0.0348080028076256098312768472169409506022930145263671875,341.4224151553653324557628551851153361749579943166848258,0.001280572651281726946973326995709732605822297300370943202,49.31681872375554988846253703287482707329803553017182738,42.67419666139707357970172843095985598763831083915559704,7.063584711329525796736932253954730629162247887806222358,0.009045433401340322739510637074416693507224143441674578835,-0.002928624727605141112400505536246692200667160314349335081,0.9998980604222590384613502218458147441324962811228532638,-0.1259199839059750724817033689075203288599297482303162019,0.00000000002333186545771503256087029708547708635079204066916181874,-0.02068658885113327180325730873476070907370039969328790477,0.000002119981227936766770094439771211989218310333826060022737,2.510651650858304337046717740901410240757588483546583332e-71,0.1186118666984570961170991093000653077846355806721677591,ROOT_OK
