domain,n,method,timing_kind,repetition,value_ms
bem,1,fp32,kernel,17,0.0146743366495
bem,1,fp32,e2e,17,0.0227593593299
bem,1,fp32,kernel,18,0.0158832967281
bem,1,fp32,e2e,18,0.0228460785002
bem,1,fp32,kernel,19,0.0153360953555
bem,1,fp32,e2e,19,0.0227462407202
bem,1,fp32,kernel,20,0.0145372478291
bem,1,fp32,e2e,20,0.0247120000422
bem,1,fp32,kernel,21,0.0145127680153
bem,1,fp32,e2e,21,0.0233219191432
bem,1,fp32,kernel,22,0.0145198721439
bem,1,fp32,e2e,22,0.0245356801897
bem,1,fp32,kernel,23,0.0146915838122
bem,1,fp32,e2e,23,0.0229583997279
bem,1,fp32,kernel,24,0.0145150404423
bem,1,fp32,e2e,24,0.0237472001463
bem,1,fp32,kernel,25,0.0145270079374
bem,1,fp32,e2e,25,0.023984959349
bem,1,fp32,kernel,26,0.0145174395293
bem,1,fp32,e2e,26,0.0241772793233
bem,1,fp32,kernel,27,0.0151154883206
bem,1,fp32,e2e,27,0.0239593610168
bem,1,fp32,kernel,28,0.0152625283226
bem,1,fp32,e2e,28,0.022811839357
bem,1,fp32,kernel,29,0.014784895815
bem,1,fp32,e2e,29,0.0240121595562
bem,1,fp64,kernel,0,0.198356285691
bem,1,fp64,e2e,0,0.201685756445
bem,1,fp64,kernel,1,0.198415622115
bem,1,fp64,e2e,1,0.206282228231
bem,1,fp64,kernel,2,0.198379233479
bem,1,fp64,e2e,2,0.203961923718
bem,1,fp64,kernel,3,0.19839951396
bem,1,fp64,e2e,3,0.202022731304
bem,1,fp64,kernel,4,0.198391333222
bem,1,fp64,e2e,4,0.204414710402
bem,1,fp64,kernel,5,0.198602870107
bem,1,fp64,e2e,5,0.201416000724
bem,1,fp64,kernel,6,0.198419705033
bem,1,fp64,e2e,6,0.205730244517
bem,1,fp64,kernel,7,0.19862999022
bem,1,fp64,e2e,7,0.203246727586
bem,1,fp64,kernel,8,0.198243513703
bem,1,fp64,e2e,8,0.20209056139
bem,1,fp64,kernel,9,0.198574721813
bem,1,fp64,e2e,9,0.203991353512
bem,1,fp64,kernel,10,0.198662012815
bem,1,fp64,e2e,10,0.200637429953
bem,1,fp64,kernel,11,0.198591843247
bem,1,fp64,e2e,11,0.205061763525
bem,1,fp64,kernel,12,0.198286876082
bem,1,fp64,e2e,12,0.202490881085
bem,1,fp64,kernel,13,0.19841247797
bem,1,fp64,e2e,13,0.201708495617
bem,1,fp64,kernel,14,0.198368519545
bem,1,fp64,e2e,14,0.201352328062
bem,1,fp64,kernel,15,0.198424577713
bem,1,fp64,e2e,15,0.201859205961
bem,1,fp64,kernel,16,0.198469460011
bem,1,fp64,e2e,16,0.204592645168
bem,1,fp64,kernel,17,0.198603332043
bem,1,fp64,e2e,17,0.201759681106
bem,1,fp64,kernel,18,0.198389858007
bem,1,fp64,e2e,18,0.201928958297
bem,1,fp64,kernel,19,0.198610752821
bem,1,fp64,e2e,19,0.204255998135
bem,1,fp64,kernel,20,0.198642045259
bem,1,fp64,e2e,20,0.200144007802
bem,1,fp64,kernel,21,0.198380991817
bem,1,fp64,e2e,21,0.204106882215
bem,1,fp64,kernel,22,0.198353290558
bem,1,fp64,e2e,22,0.202899515629
bem,1,fp64,kernel,23,0.198382303119
bem,1,fp64,e2e,23,0.204694077373
bem,1,fp64,kernel,24,0.19838412106
bem,1,fp64,e2e,24,0.20034879446
bem,1,fp64,kernel,25,0.198557958007
bem,1,fp64,e2e,25,0.205907523632
bem,1,fp64,kernel,26,0.198413848877
bem,1,fp64,e2e,26,0.202878400683
bem,1,fp64,kernel,27,0.198588222265
bem,1,fp64,e2e,27,0.202782720327
bem,1,fp64,kernel,28,0.198433145881
bem,1,fp64,e2e,28,0.203258872032
bem,1,fp64,kernel,29,0.198413461447
bem,1,fp64,e2e,29,0.200433596969
bem,1,adaptive_frozen_v1,kernel,0,0.0187215991318
bem,1,adaptive_frozen_v1,e2e,0,0.024675520137
bem,1,adaptive_frozen_v1,kernel,1,0.0187505912036
bem,1,adaptive_frozen_v1,e2e,1,0.0247740801424
bem,1,adaptive_frozen_v1,kernel,2,0.0185931827873
bem,1,adaptive_frozen_v1,e2e,2,0.0277388803661
bem,1,adaptive_frozen_v1,kernel,3,0.0185759048909
bem,1,adaptive_frozen_v1,e2e,3,0.0260716788471
bem,1,adaptive_frozen_v1,kernel,4,0.0185710713267
bem,1,adaptive_frozen_v1,e2e,4,0.0261993594468
bem,1,adaptive_frozen_v1,kernel,5,0.0187428481877
bem,1,adaptive_frozen_v1,e2e,5,0.026115519926
bem,1,adaptive_frozen_v1,kernel,6,0.018577888608
bem,1,adaptive_frozen_v1,e2e,6,0.025909120217
bem,1,adaptive_frozen_v1,kernel,7,0.0185989104211
bem,1,adaptive_frozen_v1,e2e,7,0.0276307202876
bem,1,adaptive_frozen_v1,kernel,8,0.0187673289329
bem,1,adaptive_frozen_v1,e2e,8,0.0249321609735
bem,1,adaptive_frozen_v1,kernel,9,0.0185958072543
bem,1,adaptive_frozen_v1,e2e,9,0.0248809605837
bem,1,adaptive_frozen_v1,kernel,10,0.0185779519379
bem,1,adaptive_frozen_v1,e2e,10,0.0249852798879
bem,1,adaptive_frozen_v1,kernel,11,0.0187239367515
bem,1,adaptive_frozen_v1,e2e,11,0.0261657591909
bem,1,adaptive_frozen_v1,kernel,12,0.018597535789
bem,1,adaptive_frozen_v1,e2e,12,0.0267478395253
bem,1,adaptive_frozen_v1,kernel,13,0.0187448952347
bem,1,adaptive_frozen_v1,e2e,13,0.0254383999854
bem,1,adaptive_frozen_v1,kernel,14,0.0185768641531
bem,1,adaptive_frozen_v1,e2e,14,0.0267075207084
bem,1,adaptive_frozen_v1,kernel,15,0.0187241286039
bem,1,adaptive_frozen_v1,e2e,15,0.0249571204185
bem,1,adaptive_frozen_v1,kernel,16,0.0187470074743
bem,1,adaptive_frozen_v1,e2e,16,0.0249350406229
bem,1,adaptive_frozen_v1,kernel,17,0.0184277761728
bem,1,adaptive_frozen_v1,e2e,17,0.0249174404889
bem,1,adaptive_frozen_v1,kernel,18,0.0185736007988
bem,1,adaptive_frozen_v1,e2e,18,0.0249529592693
bem,1,adaptive_frozen_v1,kernel,19,0.0187697280198
bem,1,adaptive_frozen_v1,e2e,19,0.0248291213065
bem,1,adaptive_frozen_v1,kernel,20,0.0185967665166
bem,1,adaptive_frozen_v1,e2e,20,0.024856319651
bem,1,adaptive_frozen_v1,kernel,21,0.0185748487711
bem,1,adaptive_frozen_v1,e2e,21,0.0248236805201
bem,1,adaptive_frozen_v1,kernel,22,0.0187267512083
bem,1,adaptive_frozen_v1,e2e,22,0.0280073601753
bem,1,adaptive_frozen_v1,kernel,23,0.0185957755893
bem,1,adaptive_frozen_v1,e2e,23,0.0261958409101
bem,1,adaptive_frozen_v1,kernel,24,0.0185720957816
bem,1,adaptive_frozen_v1,e2e,24,0.0264518409967
bem,1,adaptive_frozen_v1,kernel,25,0.0185759048909
bem,1,adaptive_frozen_v1,e2e,25,0.0264380797744
bem,1,adaptive_frozen_v1,kernel,26,0.0187207683921
bem,1,adaptive_frozen_v1,e2e,26,0.0251142401248
bem,1,adaptive_frozen_v1,kernel,27,0.0185961276293
bem,1,adaptive_frozen_v1,e2e,27,0.0267772786319
bem,1,adaptive_frozen_v1,kernel,28,0.0185789763927
bem,1,adaptive_frozen_v1,e2e,28,0.0249423999339
bem,1,adaptive_frozen_v1,kernel,29,0.0185990091413
bem,1,adaptive_frozen_v1,e2e,29,0.0249929595739
bem,1,adaptive_no_gradient_gate,kernel,0,0.0187164470553
bem,1,adaptive_no_gradient_gate,e2e,0,0.0248003192246
bem,1,adaptive_no_gradient_gate,kernel,1,0.0185936316848
bem,1,adaptive_no_gradient_gate,e2e,1,0.0248268786818
bem,1,adaptive_no_gradient_gate,kernel,2,0.0185779836029
bem,1,adaptive_no_gradient_gate,e2e,2,0.0250028800219
bem,1,adaptive_no_gradient_gate,kernel,3,0.0185725111514
bem,1,adaptive_no_gradient_gate,e2e,3,0.026399679482
bem,1,adaptive_no_gradient_gate,kernel,4,0.0187448635697
bem,1,adaptive_no_gradient_gate,e2e,4,0.0262016002089
bem,1,adaptive_no_gradient_gate,kernel,5,0.0184255354106
bem,1,adaptive_no_gradient_gate,e2e,5,0.0274070408195
bem,1,adaptive_no_gradient_gate,kernel,6,0.0185748152435
bem,1,adaptive_no_gradient_gate,e2e,6,0.024735359475
bem,1,adaptive_no_gradient_gate,kernel,7,0.0187201593071
bem,1,adaptive_no_gradient_gate,e2e,7,0.0247497614473
bem,1,adaptive_no_gradient_gate,kernel,8,0.0185972806066
bem,1,adaptive_no_gradient_gate,e2e,8,0.024821119383
bem,1,adaptive_no_gradient_gate,kernel,9,0.0185789763927
bem,1,adaptive_no_gradient_gate,e2e,9,0.0248902384192
bem,1,adaptive_no_gradient_gate,kernel,10,0.0185997448862
bem,1,adaptive_no_gradient_gate,e2e,10,0.0248377602547
bem,1,adaptive_no_gradient_gate,kernel,11,0.018597504124
bem,1,adaptive_no_gradient_gate,e2e,11,0.0248294398189
bem,1,adaptive_no_gradient_gate,kernel,12,0.0187469124794
bem,1,adaptive_no_gradient_gate,e2e,12,0.024863678962
bem,1,adaptive_no_gradient_gate,kernel,13,0.0184240955859
bem,1,adaptive_no_gradient_gate,e2e,13,0.0248412806541
bem,1,adaptive_no_gradient_gate,kernel,14,0.0187248326838
bem,1,adaptive_no_gradient_gate,e2e,14,0.0279852803797
bem,1,adaptive_no_gradient_gate,kernel,15,0.0187662094831
bem,1,adaptive_no_gradient_gate,e2e,15,0.0261888001114
bem,1,adaptive_no_gradient_gate,kernel,16,0.0185946244746
bem,1,adaptive_no_gradient_gate,e2e,16,0.0258038397878
bem,1,adaptive_no_gradient_gate,kernel,17,0.0185759346932
bem,1,adaptive_no_gradient_gate,e2e,17,0.0264969617128
bem,1,adaptive_no_gradient_gate,kernel,18,0.0187680963427
bem,1,adaptive_no_gradient_gate,e2e,18,0.0256121605635
bem,1,adaptive_no_gradient_gate,kernel,19,0.0185983683914
bem,1,adaptive_no_gradient_gate,e2e,19,0.0264140795916
bem,1,adaptive_no_gradient_gate,kernel,20,0.0185759346932
bem,1,adaptive_no_gradient_gate,e2e,20,0.0247475188226
bem,1,adaptive_no_gradient_gate,kernel,21,0.0186000633985
bem,1,adaptive_no_gradient_gate,e2e,21,0.0248719993979
bem,1,adaptive_no_gradient_gate,kernel,22,0.0187680963427
bem,1,adaptive_no_gradient_gate,e2e,22,0.0249212794006
bem,1,adaptive_no_gradient_gate,kernel,23,0.0185925439
bem,1,adaptive_no_gradient_gate,e2e,23,0.0246937610209
bem,1,adaptive_no_gradient_gate,kernel,24,0.0185779519379
bem,1,adaptive_no_gradient_gate,e2e,24,0.0275561586022
bem,1,adaptive_no_gradient_gate,kernel,25,0.0187256969512
bem,1,adaptive_no_gradient_gate,e2e,25,0.0265596788377
bem,1,adaptive_no_gradient_gate,kernel,26,0.0186000335962
bem,1,adaptive_no_gradient_gate,e2e,26,0.0247910395265
bem,1,adaptive_no_gradient_gate,kernel,27,0.0187438707799
bem,1,adaptive_no_gradient_gate,e2e,27,0.0248835198581
bem,1,adaptive_no_gradient_gate,kernel,28,0.0185779519379
bem,1,adaptive_no_gradient_gate,e2e,28,0.0249632000923
bem,1,adaptive_no_gradient_gate,kernel,29,0.0185715518892
bem,1,adaptive_no_gradient_gate,e2e,29,0.0248931199312
bem,8,cpu_fp64_omp128,solve,0,0.0314908102155
bem,8,cpu_fp64_omp128,solve,1,0.0313501805067
bem,8,cpu_fp64_omp128,solve,2,0.0314703211188
bem,8,cpu_fp64_omp128,solve,3,0.0312998890877
bem,8,cpu_fp64_omp128,solve,4,0.0313296914101
bem,8,cpu_fp64_omp128,solve,5,0.0314600765705
bem,8,cpu_fp64_omp128,solve,6,0.0311499461532
bem,8,cpu_fp64_omp128,solve,7,0.0308500602841
bem,8,cpu_fp64_omp128,solve,8,0.0314796343446
bem,8,cpu_fp64_omp128,solve,9,0.0315699726343
bem,8,cpu_fp64_omp128,solve,10,0.031559728086
bem,8,cpu_fp64_omp128,solve,11,0.0311806797981
bem,8,cpu_fp64_omp128,solve,12,0.0311294570565
bem,8,cpu_fp64_omp128,solve,13,0.0318698585033
bem,8,cpu_fp64_omp128,solve,14,0.0438299030066
bem,8,cpu_fp64_omp128,solve,15,0.0320095568895
bem,8,cpu_fp64_omp128,solve,16,0.0315504148602
bem,8,cpu_fp64_omp128,solve,17,0.031310133636
bem,8,cpu_fp64_omp128,solve,18,0.0311601907015
bem,8,cpu_fp64_omp128,solve,19,0.0314796343446
bem,8,cpu_fp64_omp128,solve,20,0.0310493633151
bem,8,cpu_fp64_omp128,solve,21,0.0313492491841
bem,8,cpu_fp64_omp128,solve,22,0.0315401703119
bem,8,cpu_fp64_omp128,solve,23,0.0315001234412
bem,8,cpu_fp64_omp128,solve,24,0.0314703211188
bem,8,cpu_fp64_omp128,solve,25,0.0370005145669
bem,8,cpu_fp64_omp128,solve,26,0.0320803374052
bem,8,cpu_fp64_omp128,solve,27,0.0318195670843
bem,8,cpu_fp64_omp128,solve,28,0.0312607735395
bem,8,cpu_fp64_omp128,solve,29,0.0314805656672
bem,8,fp64,kernel,0,0.19917345047
bem,8,fp64,e2e,0,0.204744964838
bem,8,fp64,kernel,1,0.199331074953
bem,8,fp64,e2e,1,0.203432008624
bem,8,fp64,kernel,2,0.199846118689
bem,8,fp64,e2e,2,0.200208321214
bem,8,fp64,kernel,3,0.199329927564
bem,8,fp64,e2e,3,0.204441606998
bem,8,fp64,kernel,4,0.199331074953
bem,8,fp64,e2e,4,0.205432325602
bem,8,fp64,kernel,5,0.199327975512
bem,8,fp64,e2e,5,0.206052482128
bem,8,fp64,kernel,6,0.199163138866
bem,8,fp64,e2e,6,0.203936964273
bem,8,fp64,kernel,7,0.1991404742
bem,8,fp64,e2e,7,0.203768000007
bem,8,fp64,kernel,8,0.199348509312
bem,8,fp64,e2e,8,0.2044249475
bem,8,fp64,kernel,9,0.199168264866
bem,8,fp64,e2e,9,0.20659263432
bem,8,fp64,kernel,10,0.199338048697
bem,8,fp64,e2e,10,0.203946873546
bem,8,fp64,kernel,11,0.199155583978
bem,8,fp64,e2e,11,0.201460793614
bem,8,fp64,kernel,12,0.199181854725
bem,8,fp64,e2e,12,0.203003197908
bem,8,fp64,kernel,13,0.199335172772
bem,8,fp64,e2e,13,0.203057914972
bem,8,fp64,kernel,14,0.199331685901
bem,8,fp64,e2e,14,0.205699518323
bem,8,fp64,kernel,15,0.199157372117
bem,8,fp64,e2e,15,0.204140171409
bem,8,fp64,kernel,16,0.19915933907
bem,8,fp64,e2e,16,0.203481927514
bem,8,fp64,kernel,17,0.19933372736
bem,8,fp64,e2e,17,0.20206592977
bem,8,fp64,kernel,18,0.199000865221
bem,8,fp64,e2e,18,0.202601611614
bem,8,fp64,kernel,19,0.199157208204
bem,8,fp64,e2e,19,0.205779835582
bem,8,fp64,kernel,20,0.199180573225
bem,8,fp64,e2e,20,0.20301759243
bem,8,fp64,kernel,21,0.199157595634
bem,8,fp64,e2e,21,0.201601922512
bem,8,fp64,kernel,22,0.198992058635
bem,8,fp64,e2e,22,0.201907515526
bem,8,fp64,kernel,23,0.199159368873
bem,8,fp64,e2e,23,0.203790068626
bem,8,fp64,kernel,24,0.199166715145
bem,8,fp64,e2e,24,0.204591050744
bem,8,fp64,kernel,25,0.199307590723
bem,8,fp64,e2e,25,0.20339679718
bem,8,fp64,kernel,26,0.199328005314
bem,8,fp64,e2e,26,0.205404475331
bem,8,fp64,kernel,27,0.199170589447
bem,8,fp64,e2e,27,0.205153271556
bem,8,fp64,kernel,28,0.19948156178
bem,8,fp64,e2e,28,0.205617278814
bem,8,fp64,kernel,29,0.199331477284
bem,8,fp64,e2e,29,0.204784318805
bem,8,adaptive_frozen_v1,kernel,0,0.21538208425
bem,8,adaptive_frozen_v1,e2e,0,0.222633913159
bem,8,adaptive_frozen_v1,kernel,1,0.215471968055
bem,8,adaptive_frozen_v1,e2e,1,0.226680964231
bem,8,adaptive_frozen_v1,kernel,2,0.21528659761
bem,8,adaptive_frozen_v1,e2e,2,0.224134087563
bem,8,adaptive_frozen_v1,kernel,3,0.215636968613
bem,8,adaptive_frozen_v1,e2e,3,0.222739204764
bem,8,adaptive_frozen_v1,kernel,4,0.215238198638
bem,8,adaptive_frozen_v1,e2e,4,0.225683838129
bem,8,adaptive_frozen_v1,kernel,5,0.215439975262
bem,8,adaptive_frozen_v1,e2e,5,0.224239677191
bem,8,adaptive_frozen_v1,kernel,6,0.215436771512
bem,8,adaptive_frozen_v1,e2e,6,0.222828477621
bem,8,adaptive_frozen_v1,kernel,7,0.215269058943
bem,8,adaptive_frozen_v1,e2e,7,0.225641593337
bem,8,adaptive_frozen_v1,kernel,8,0.21536411345
bem,8,adaptive_frozen_v1,e2e,8,0.222745910287
bem,8,adaptive_frozen_v1,kernel,9,0.215198785067
bem,8,adaptive_frozen_v1,e2e,9,0.225039362907
bem,8,adaptive_frozen_v1,kernel,10,0.215227171779
bem,8,adaptive_frozen_v1,e2e,10,0.223942399025
bem,8,adaptive_frozen_v1,kernel,11,0.215219557285
bem,8,adaptive_frozen_v1,e2e,11,0.222713604569
bem,8,adaptive_frozen_v1,kernel,12,0.215419173241
bem,8,adaptive_frozen_v1,e2e,12,0.225312009454
bem,8,adaptive_frozen_v1,kernel,13,0.215408444405
bem,8,adaptive_frozen_v1,e2e,13,0.224741443992
bem,8,adaptive_frozen_v1,kernel,14,0.2154224962
bem,8,adaptive_frozen_v1,e2e,14,0.224714890122
bem,8,adaptive_frozen_v1,kernel,15,0.215206876397
bem,8,adaptive_frozen_v1,e2e,15,0.22396992147
bem,8,adaptive_frozen_v1,kernel,16,0.215393722057
bem,8,adaptive_frozen_v1,e2e,16,0.222792640328
bem,8,adaptive_frozen_v1,kernel,17,0.215407133102
bem,8,adaptive_frozen_v1,e2e,17,0.224804148078
bem,8,adaptive_frozen_v1,kernel,18,0.215191483498
bem,8,adaptive_frozen_v1,e2e,18,0.225536003709
bem,8,adaptive_frozen_v1,kernel,19,0.215372800827
bem,8,adaptive_frozen_v1,e2e,19,0.223063051701
bem,8,adaptive_frozen_v1,kernel,20,0.215198919177
bem,8,adaptive_frozen_v1,e2e,20,0.224193915725
bem,8,adaptive_frozen_v1,kernel,21,0.215414017439
bem,8,adaptive_frozen_v1,e2e,21,0.224616959691
bem,8,adaptive_frozen_v1,kernel,22,0.215427607298
bem,8,adaptive_frozen_v1,e2e,22,0.224261760712
bem,8,adaptive_frozen_v1,kernel,23,0.215475961566
bem,8,adaptive_frozen_v1,e2e,23,0.222749441862
bem,8,adaptive_frozen_v1,kernel,24,0.215508282185
bem,8,adaptive_frozen_v1,e2e,24,0.225694403052
bem,8,adaptive_frozen_v1,kernel,25,0.21529494226
bem,8,adaptive_frozen_v1,e2e,25,0.22270847857
bem,8,adaptive_frozen_v1,kernel,26,0.215495303273
bem,8,adaptive_frozen_v1,e2e,26,0.224218562245
bem,8,adaptive_frozen_v1,kernel,27,0.215443685651
bem,8,adaptive_frozen_v1,e2e,27,0.222669452429
bem,8,adaptive_frozen_v1,kernel,28,0.215439617634
bem,8,adaptive_frozen_v1,e2e,28,0.224013760686
bem,8,adaptive_frozen_v1,kernel,29,0.215601205826
bem,8,adaptive_frozen_v1,e2e,29,0.225560322404
bem,8,adaptive_no_gradient_gate,kernel,0,0.215303391218
bem,8,adaptive_no_gradient_gate,e2e,0,0.224214076996
bem,8,adaptive_no_gradient_gate,kernel,1,0.21522256732
bem,8,adaptive_no_gradient_gate,e2e,1,0.224867194891
bem,8,adaptive_no_gradient_gate,kernel,2,0.215381473303
bem,8,adaptive_no_gradient_gate,e2e,2,0.225091844797
bem,8,adaptive_no_gradient_gate,kernel,3,0.215192258358
bem,8,adaptive_no_gradient_gate,e2e,3,0.224512964487
bem,8,adaptive_no_gradient_gate,kernel,4,0.215379223228
bem,8,adaptive_no_gradient_gate,e2e,4,0.224260151386
bem,8,adaptive_no_gradient_gate,kernel,5,0.215162247419
bem,8,adaptive_no_gradient_gate,e2e,5,0.223866552114
bem,8,adaptive_no_gradient_gate,kernel,6,0.215410232544
bem,8,adaptive_no_gradient_gate,e2e,6,0.224189430475
bem,8,adaptive_no_gradient_gate,kernel,7,0.215204164386
bem,8,adaptive_no_gradient_gate,e2e,7,0.224204808474
bem,8,adaptive_no_gradient_gate,kernel,8,0.215366750956
bem,8,adaptive_no_gradient_gate,e2e,8,0.223972797394
bem,8,adaptive_no_gradient_gate,kernel,9,0.215390771627
bem,8,adaptive_no_gradient_gate,e2e,9,0.224467203021
bem,8,adaptive_no_gradient_gate,kernel,10,0.215232223272
bem,8,adaptive_no_gradient_gate,e2e,10,0.224066242576
bem,8,adaptive_no_gradient_gate,kernel,11,0.215599805117
bem,8,adaptive_no_gradient_gate,e2e,11,0.224616959691
bem,8,adaptive_no_gradient_gate,kernel,12,0.215165227652
bem,8,adaptive_no_gradient_gate,e2e,12,0.225201904774
bem,8,adaptive_no_gradient_gate,kernel,13,0.21536655724
bem,8,adaptive_no_gradient_gate,e2e,13,0.222779199481
bem,8,adaptive_no_gradient_gate,kernel,14,0.215226784348
bem,8,adaptive_no_gradient_gate,e2e,14,0.225493431091
bem,8,adaptive_no_gradient_gate,kernel,15,0.215635508299
bem,8,adaptive_no_gradient_gate,e2e,15,0.222786232829
bem,8,adaptive_no_gradient_gate,kernel,16,0.215446040034
bem,8,adaptive_no_gradient_gate,e2e,16,0.224954873323
bem,8,adaptive_no_gradient_gate,kernel,17,0.215242817998
bem,8,adaptive_no_gradient_gate,e2e,17,0.224100157619
bem,8,adaptive_no_gradient_gate,kernel,18,0.215456098318
bem,8,adaptive_no_gradient_gate,e2e,18,0.224643185735
bem,8,adaptive_no_gradient_gate,kernel,19,0.21548396349
bem,8,adaptive_no_gradient_gate,e2e,19,0.225418865681
bem,8,adaptive_no_gradient_gate,kernel,20,0.215614080429
bem,8,adaptive_no_gradient_gate,e2e,20,0.224272638559
bem,8,adaptive_no_gradient_gate,kernel,21,0.215262874961
bem,8,adaptive_no_gradient_gate,e2e,21,0.225477442145
bem,8,adaptive_no_gradient_gate,kernel,22,0.215636327863
bem,8,adaptive_no_gradient_gate,e2e,22,0.223743364215
bem,8,adaptive_no_gradient_gate,kernel,23,0.215223908424
bem,8,adaptive_no_gradient_gate,e2e,23,0.226674884558
bem,8,adaptive_no_gradient_gate,kernel,24,0.215207964182
bem,8,adaptive_no_gradient_gate,e2e,24,0.222709745169
bem,8,adaptive_no_gradient_gate,kernel,25,0.215539321303
bem,8,adaptive_no_gradient_gate,e2e,25,0.22268126905
bem,8,adaptive_no_gradient_gate,kernel,26,0.214979588985
bem,8,adaptive_no_gradient_gate,e2e,26,0.224022090435
bem,8,adaptive_no_gradient_gate,kernel,27,0.215588405728
bem,8,adaptive_no_gradient_gate,e2e,27,0.22431999445
bem,8,adaptive_no_gradient_gate,kernel,28,0.215284258127
bem,8,adaptive_no_gradient_gate,e2e,28,0.223341748118
bem,8,adaptive_no_gradient_gate,kernel,29,0.215521529317
bem,8,adaptive_no_gradient_gate,e2e,29,0.225850567222
bem,8,fp32,kernel,0,0.0143467523158
bem,8,fp32,e2e,0,0.0242156796157
bem,8,fp32,kernel,1,0.0163495037705
bem,8,fp32,e2e,1,0.0228982400149
bem,8,fp32,kernel,2,0.0145225273445
bem,8,fp32,e2e,2,0.0228169616312
bem,8,fp32,kernel,3,0.0163770876825
bem,8,fp32,e2e,3,0.0228617601097
bem,8,fp32,kernel,4,0.0154424002394
bem,8,fp32,e2e,4,0.022914879024
bem,8,fp32,kernel,5,0.0145935676992
bem,8,fp32,e2e,5,0.0244467202574
bem,8,fp32,kernel,6,0.0150436805561
bem,8,fp32,e2e,6,0.0230956785381
bem,8,fp32,kernel,7,0.0146094085649
bem,8,fp32,e2e,7,0.0259801596403
bem,8,fp32,kernel,8,0.0158213116229
bem,8,fp32,e2e,8,0.0241014417261
bem,8,fp32,kernel,9,0.0156337916851
bem,8,fp32,e2e,9,0.0241734404117
bem,8,fp32,kernel,10,0.0146730877459
bem,8,fp32,e2e,10,0.0230822395533
bem,8,fp32,kernel,11,0.0165291838348
bem,8,fp32,e2e,11,0.0241142399609
bem,8,fp32,kernel,12,0.0165278725326
bem,8,fp32,e2e,12,0.0229107197374
