domain,n,method,timing_kind,repetition,value_ms
bem,1,safeguarded_halley,kernel,24,0.282839387655
bem,1,safeguarded_halley,e2e,24,0.284785270691
bem,1,safeguarded_halley,kernel,25,0.2831607759
bem,1,safeguarded_halley,e2e,25,0.284915536642
bem,1,safeguarded_halley,kernel,26,0.283177167177
bem,1,safeguarded_halley,e2e,26,0.285873919725
bem,1,safeguarded_halley,kernel,27,0.283234059811
bem,1,safeguarded_halley,e2e,27,0.287649273872
bem,1,safeguarded_halley,kernel,28,0.283035367727
bem,1,safeguarded_halley,e2e,28,0.284847021103
bem,1,safeguarded_halley,kernel,29,0.283033341169
bem,1,safeguarded_halley,e2e,29,0.285987824202
bem,1,brent_dekker,kernel,0,0.121118560433
bem,1,brent_dekker,e2e,0,0.128124162555
bem,1,brent_dekker,kernel,1,0.121356956661
bem,1,brent_dekker,e2e,1,0.12318559736
bem,1,brent_dekker,kernel,2,0.121131323278
bem,1,brent_dekker,e2e,2,0.123073920608
bem,1,brent_dekker,kernel,3,0.121130593121
bem,1,brent_dekker,e2e,3,0.123072005808
bem,1,brent_dekker,kernel,4,0.121133700013
bem,1,brent_dekker,e2e,4,0.123212791979
bem,1,brent_dekker,kernel,5,0.121443651617
bem,1,brent_dekker,e2e,5,0.123118072748
bem,1,brent_dekker,kernel,6,0.121129542589
bem,1,brent_dekker,e2e,6,0.123345278203
bem,1,brent_dekker,kernel,7,0.121216997504
bem,1,brent_dekker,e2e,7,0.12326464057
bem,1,brent_dekker,kernel,8,0.121132157743
bem,1,brent_dekker,e2e,8,0.128141120076
bem,1,brent_dekker,kernel,9,0.121215805411
bem,1,brent_dekker,e2e,9,0.125207990408
bem,1,brent_dekker,kernel,10,0.121358044446
bem,1,brent_dekker,e2e,10,0.123194240034
bem,1,brent_dekker,kernel,11,0.121129728854
bem,1,brent_dekker,e2e,11,0.123049914837
bem,1,brent_dekker,kernel,12,0.121131040156
bem,1,brent_dekker,e2e,12,0.123171523213
bem,1,brent_dekker,kernel,13,0.121132224798
bem,1,brent_dekker,e2e,13,0.125002563
bem,1,brent_dekker,kernel,14,0.121138207614
bem,1,brent_dekker,e2e,14,0.123294398189
bem,1,brent_dekker,kernel,15,0.121354751289
bem,1,brent_dekker,e2e,15,0.123191684484
bem,1,brent_dekker,kernel,16,0.121108159423
bem,1,brent_dekker,e2e,16,0.127181440592
bem,1,brent_dekker,kernel,17,0.121128961444
bem,1,brent_dekker,e2e,17,0.123311042786
bem,1,brent_dekker,kernel,18,0.121131844819
bem,1,brent_dekker,e2e,18,0.12315839529
bem,1,brent_dekker,kernel,19,0.121131584048
bem,1,brent_dekker,e2e,19,0.12509535253
bem,1,brent_dekker,kernel,20,0.121358335018
bem,1,brent_dekker,e2e,20,0.123184002936
bem,1,brent_dekker,kernel,21,0.121128417552
bem,1,brent_dekker,e2e,21,0.123330242932
bem,1,brent_dekker,kernel,22,0.121130138636
bem,1,brent_dekker,e2e,22,0.125001609325
bem,1,brent_dekker,kernel,23,0.121129438281
bem,1,brent_dekker,e2e,23,0.12505376339
bem,1,brent_dekker,kernel,24,0.121195010841
bem,1,brent_dekker,e2e,24,0.127469450235
bem,1,brent_dekker,kernel,25,0.121520549059
bem,1,brent_dekker,e2e,25,0.123132802546
bem,1,brent_dekker,kernel,26,0.12110786885
bem,1,brent_dekker,e2e,26,0.123179197311
bem,1,brent_dekker,kernel,27,0.121281117201
bem,1,brent_dekker,e2e,27,0.123174078763
bem,1,brent_dekker,kernel,28,0.12214165926
bem,1,brent_dekker,e2e,28,0.123240321875
bem,1,brent_dekker,kernel,29,0.121131524444
bem,1,brent_dekker,e2e,29,0.125057280064
bem,1,bracketed_secant,kernel,0,0.112815201283
bem,1,bracketed_secant,e2e,0,0.120736323297
bem,1,bracketed_secant,kernel,1,0.112829729915
bem,1,bracketed_secant,e2e,1,0.115190401673
bem,1,bracketed_secant,kernel,2,0.113208480179
bem,1,bracketed_secant,e2e,2,0.117613442242
bem,1,bracketed_secant,kernel,3,0.113191232085
bem,1,bracketed_secant,e2e,3,0.121722564101
bem,1,bracketed_secant,kernel,4,0.112837761641
bem,1,bracketed_secant,e2e,4,0.11679328233
bem,1,bracketed_secant,kernel,5,0.112835586071
bem,1,bracketed_secant,e2e,5,0.114866562188
bem,1,bracketed_secant,kernel,6,0.112987458706
bem,1,bracketed_secant,e2e,6,0.114956483245
bem,1,bracketed_secant,kernel,7,0.112832859159
bem,1,bracketed_secant,e2e,7,0.114849284291
bem,1,bracketed_secant,kernel,8,0.112836316228
bem,1,bracketed_secant,e2e,8,0.114858560264
bem,1,bracketed_secant,kernel,9,0.112834714353
bem,1,bracketed_secant,e2e,9,0.118796795607
bem,1,bracketed_secant,kernel,10,0.1128192693
bem,1,bracketed_secant,e2e,10,0.115136004984
bem,1,bracketed_secant,kernel,11,0.112835615873
bem,1,bracketed_secant,e2e,11,0.120410241187
bem,1,bracketed_secant,kernel,12,0.112831138074
bem,1,bracketed_secant,e2e,12,0.12064512074
bem,1,bracketed_secant,kernel,13,0.11283878237
bem,1,bracketed_secant,e2e,13,0.121538564563
bem,1,bracketed_secant,kernel,14,0.112834207714
bem,1,bracketed_secant,e2e,14,0.114971838892
bem,1,bracketed_secant,kernel,15,0.112834148109
bem,1,bracketed_secant,e2e,15,0.114995844662
bem,1,bracketed_secant,kernel,16,0.112807616591
bem,1,bracketed_secant,e2e,16,0.1150515154
bem,1,bracketed_secant,kernel,17,0.113064676523
bem,1,bracketed_secant,e2e,17,0.122009605169
bem,1,bracketed_secant,kernel,18,0.112836316228
bem,1,bracketed_secant,e2e,18,0.12114815414
bem,1,bracketed_secant,kernel,19,0.112835392356
bem,1,bracketed_secant,e2e,19,0.120703674853
bem,1,bracketed_secant,kernel,20,0.112834848464
bem,1,bracketed_secant,e2e,20,0.121365115047
bem,1,bracketed_secant,kernel,21,0.112833090127
bem,1,bracketed_secant,e2e,21,0.121030718088
bem,1,bracketed_secant,kernel,22,0.11281260848
bem,1,bracketed_secant,e2e,22,0.117635205388
bem,1,bracketed_secant,kernel,23,0.112835265696
bem,1,bracketed_secant,e2e,23,0.114975355566
bem,1,bracketed_secant,kernel,24,0.112835392356
bem,1,bracketed_secant,e2e,24,0.114921920002
bem,1,bracketed_secant,kernel,25,0.113212704659
bem,1,bracketed_secant,e2e,25,0.120031356812
bem,1,bracketed_secant,kernel,26,0.112831100821
bem,1,bracketed_secant,e2e,26,0.114968955517
bem,1,bracketed_secant,kernel,27,0.112830467522
bem,1,bracketed_secant,e2e,27,0.119781762362
bem,1,bracketed_secant,kernel,28,0.112839363515
bem,1,bracketed_secant,e2e,28,0.118231676519
bem,1,bracketed_secant,kernel,29,0.112835168839
bem,1,bracketed_secant,e2e,29,0.114866562188
bem,1,safeguarded_newton,kernel,0,0.14686639607
bem,1,safeguarded_newton,e2e,0,0.149564474821
bem,1,safeguarded_newton,kernel,1,0.147044599056
bem,1,safeguarded_newton,e2e,1,0.149151042104
bem,1,safeguarded_newton,kernel,2,0.146906554699
bem,1,safeguarded_newton,e2e,2,0.149609610438
bem,1,safeguarded_newton,kernel,3,0.146828383207
bem,1,safeguarded_newton,e2e,3,0.149717122316
bem,1,safeguarded_newton,kernel,4,0.146818429232
bem,1,safeguarded_newton,e2e,4,0.149011522532
bem,1,safeguarded_newton,kernel,5,0.146848708391
bem,1,safeguarded_newton,e2e,5,0.153560638428
bem,1,safeguarded_newton,kernel,6,0.147064477205
bem,1,safeguarded_newton,e2e,6,0.148915842175
bem,1,safeguarded_newton,kernel,7,0.14684048295
bem,1,safeguarded_newton,e2e,7,0.149258553982
bem,1,safeguarded_newton,kernel,8,0.147028580308
bem,1,safeguarded_newton,e2e,8,0.149583682418
bem,1,safeguarded_newton,kernel,9,0.146890982985
bem,1,safeguarded_newton,e2e,9,0.149618566036
bem,1,safeguarded_newton,kernel,10,0.147013217211
bem,1,safeguarded_newton,e2e,10,0.148999676108
bem,1,safeguarded_newton,kernel,11,0.146835327148
bem,1,safeguarded_newton,e2e,11,0.14896479249
bem,1,safeguarded_newton,kernel,12,0.147050663829
bem,1,safeguarded_newton,e2e,12,0.153168961406
bem,1,safeguarded_newton,kernel,13,0.146857604384
bem,1,safeguarded_newton,e2e,13,0.148908793926
bem,1,safeguarded_newton,kernel,14,0.147104412317
bem,1,safeguarded_newton,e2e,14,0.149709761143
bem,1,safeguarded_newton,kernel,15,0.146981790662
bem,1,safeguarded_newton,e2e,15,0.149676159024
bem,1,safeguarded_newton,kernel,16,0.147044479847
bem,1,safeguarded_newton,e2e,16,0.148901119828
bem,1,safeguarded_newton,kernel,17,0.146933943033
bem,1,safeguarded_newton,e2e,17,0.149701446295
bem,1,safeguarded_newton,kernel,18,0.147195264697
bem,1,safeguarded_newton,e2e,18,0.152964800596
bem,1,safeguarded_newton,kernel,19,0.146831035614
bem,1,safeguarded_newton,e2e,19,0.148845762014
bem,1,safeguarded_newton,kernel,20,0.146793439984
bem,1,safeguarded_newton,e2e,20,0.149049922824
bem,1,safeguarded_newton,kernel,21,0.147019401193
bem,1,safeguarded_newton,e2e,21,0.148957446218
bem,1,safeguarded_newton,kernel,22,0.146815001965
bem,1,safeguarded_newton,e2e,22,0.148876160383
bem,1,safeguarded_newton,kernel,23,0.147085338831
bem,1,safeguarded_newton,e2e,23,0.148913919926
bem,1,safeguarded_newton,kernel,24,0.146855548024
bem,1,safeguarded_newton,e2e,24,0.149586245418
bem,1,safeguarded_newton,kernel,25,0.147077471018
bem,1,safeguarded_newton,e2e,25,0.152206078172
bem,1,safeguarded_newton,kernel,26,0.146888613701
bem,1,safeguarded_newton,e2e,26,0.148967042565
bem,1,safeguarded_newton,kernel,27,0.147145211697
bem,1,safeguarded_newton,e2e,27,0.149816960096
bem,1,safeguarded_newton,kernel,28,0.146797850728
bem,1,safeguarded_newton,e2e,28,0.149697601795
bem,1,safeguarded_newton,kernel,29,0.147139877081
bem,1,safeguarded_newton,e2e,29,0.149034246802
bem,8,bracketed_secant,kernel,0,0.112819738686
bem,8,bracketed_secant,e2e,0,0.114823035896
bem,8,bracketed_secant,kernel,1,0.112830303609
bem,8,bracketed_secant,e2e,1,0.120658881962
bem,8,bracketed_secant,kernel,2,0.11305731535
bem,8,bracketed_secant,e2e,2,0.115069121122
bem,8,bracketed_secant,kernel,3,0.112833827734
bem,8,bracketed_secant,e2e,3,0.123661756516
bem,8,bracketed_secant,kernel,4,0.112831898034
bem,8,bracketed_secant,e2e,4,0.121059522033
bem,8,bracketed_secant,kernel,5,0.112832829356
bem,8,bracketed_secant,e2e,5,0.114944636822
bem,8,bracketed_secant,kernel,6,0.112832322717
bem,8,bracketed_secant,e2e,6,0.121268160641
bem,8,bracketed_secant,kernel,7,0.112828224897
bem,8,bracketed_secant,e2e,7,0.121068477631
bem,8,bracketed_secant,kernel,8,0.112834528089
bem,8,bracketed_secant,e2e,8,0.122023366392
bem,8,bracketed_secant,kernel,9,0.11282851547
bem,8,bracketed_secant,e2e,9,0.121710717678
bem,8,bracketed_secant,kernel,10,0.113056190312
bem,8,bracketed_secant,e2e,10,0.121054716408
bem,8,bracketed_secant,kernel,11,0.112830020487
bem,8,bracketed_secant,e2e,11,0.122138239443
bem,8,bracketed_secant,kernel,12,0.112830981612
bem,8,bracketed_secant,e2e,12,0.118961274624
bem,8,bracketed_secant,kernel,13,0.112832061946
bem,8,bracketed_secant,e2e,13,0.115130878985
bem,8,bracketed_secant,kernel,14,0.112831577659
bem,8,bracketed_secant,e2e,14,0.115049272776
bem,8,bracketed_secant,kernel,15,0.112830266356
bem,8,bracketed_secant,e2e,15,0.11513119936
bem,8,bracketed_secant,kernel,16,0.112845152617
bem,8,bracketed_secant,e2e,16,0.115110397339
bem,8,bracketed_secant,kernel,17,0.112835034728
bem,8,bracketed_secant,e2e,17,0.114900156856
bem,8,bracketed_secant,kernel,18,0.112815842032
bem,8,bracketed_secant,e2e,18,0.114900797606
bem,8,bracketed_secant,kernel,19,0.112982980907
bem,8,bracketed_secant,e2e,19,0.120704002678
bem,8,bracketed_secant,kernel,20,0.112830109894
bem,8,bracketed_secant,e2e,20,0.124590083957
bem,8,bracketed_secant,kernel,21,0.112830981612
bem,8,bracketed_secant,e2e,21,0.115062721074
bem,8,bracketed_secant,kernel,22,0.112827964127
bem,8,bracketed_secant,e2e,22,0.12183008343
bem,8,bracketed_secant,kernel,23,0.112829118967
bem,8,bracketed_secant,e2e,23,0.115170240402
bem,8,bracketed_secant,kernel,24,0.11282800138
bem,8,bracketed_secant,e2e,24,0.115167036653
bem,8,bracketed_secant,kernel,25,0.113056957722
bem,8,bracketed_secant,e2e,25,0.114925757051
bem,8,bracketed_secant,kernel,26,0.11298006773
bem,8,bracketed_secant,e2e,26,0.115098878741
bem,8,bracketed_secant,kernel,27,0.11282889545
bem,8,bracketed_secant,e2e,27,0.12129471451
bem,8,bracketed_secant,kernel,28,0.112828701735
bem,8,bracketed_secant,e2e,28,0.11498208344
bem,8,bracketed_secant,kernel,29,0.112830236554
bem,8,bracketed_secant,e2e,29,0.123202875257
bem,8,safeguarded_newton,kernel,0,0.146791040897
bem,8,safeguarded_newton,e2e,0,0.149605125189
bem,8,safeguarded_newton,kernel,1,0.147067397833
bem,8,safeguarded_newton,e2e,1,0.149069756269
bem,8,safeguarded_newton,kernel,2,0.147007927299
bem,8,safeguarded_newton,e2e,2,0.149192005396
bem,8,safeguarded_newton,kernel,3,0.14686845243
bem,8,safeguarded_newton,e2e,3,0.149178877473
bem,8,safeguarded_newton,kernel,4,0.147192329168
bem,8,safeguarded_newton,e2e,4,0.149197116494
bem,8,safeguarded_newton,kernel,5,0.14676707983
bem,8,safeguarded_newton,e2e,5,0.152605757117
bem,8,safeguarded_newton,kernel,6,0.147202596068
bem,8,safeguarded_newton,e2e,6,0.149149760604
bem,8,safeguarded_newton,kernel,7,0.146859586239
bem,8,safeguarded_newton,e2e,7,0.149761930108
bem,8,safeguarded_newton,kernel,8,0.147212922573
bem,8,safeguarded_newton,e2e,8,0.149587839842
bem,8,safeguarded_newton,kernel,9,0.14685177803
bem,8,safeguarded_newton,e2e,9,0.149240002036
bem,8,safeguarded_newton,kernel,10,0.147242873907
bem,8,safeguarded_newton,e2e,10,0.149224638939
bem,8,safeguarded_newton,kernel,11,0.146890819073
bem,8,safeguarded_newton,e2e,11,0.153198719025
bem,8,safeguarded_newton,kernel,12,0.147245764732
bem,8,safeguarded_newton,e2e,12,0.149184003472
bem,8,safeguarded_newton,kernel,13,0.146846428514
bem,8,safeguarded_newton,e2e,13,0.149661764503
bem,8,safeguarded_newton,kernel,14,0.147124364972
bem,8,safeguarded_newton,e2e,14,0.149229109287
bem,8,safeguarded_newton,kernel,15,0.146952420473
bem,8,safeguarded_newton,e2e,15,0.149685442448
bem,8,safeguarded_newton,kernel,16,0.147202566266
bem,8,safeguarded_newton,e2e,16,0.149806082249
bem,8,safeguarded_newton,kernel,17,0.146842718124
bem,8,safeguarded_newton,e2e,17,0.149725437164
bem,8,safeguarded_newton,kernel,18,0.147022485733
bem,8,safeguarded_newton,e2e,18,0.15334944427
bem,8,safeguarded_newton,kernel,19,0.1466178298
bem,8,safeguarded_newton,e2e,19,0.14959487319
bem,8,safeguarded_newton,kernel,20,0.148044362664
bem,8,safeguarded_newton,e2e,20,0.149092152715
bem,8,safeguarded_newton,kernel,21,0.147035583854
bem,8,safeguarded_newton,e2e,21,0.149223044515
bem,8,safeguarded_newton,kernel,22,0.146800532937
bem,8,safeguarded_newton,e2e,22,0.149936318398
bem,8,safeguarded_newton,kernel,23,0.147230938077
bem,8,safeguarded_newton,e2e,23,0.149599671364
bem,8,safeguarded_newton,kernel,24,0.146870851517
bem,8,safeguarded_newton,e2e,24,0.149132475257
bem,8,safeguarded_newton,kernel,25,0.147126883268
bem,8,safeguarded_newton,e2e,25,0.152778238058
bem,8,safeguarded_newton,kernel,26,0.146884799004
bem,8,safeguarded_newton,e2e,26,0.149807035923
bem,8,safeguarded_newton,kernel,27,0.147136479616
bem,8,safeguarded_newton,e2e,27,0.149221763015
bem,8,safeguarded_newton,kernel,28,0.146905526519
bem,8,safeguarded_newton,e2e,28,0.149225279689
bem,8,safeguarded_newton,kernel,29,0.147219106555
bem,8,safeguarded_newton,e2e,29,0.149048641324
bem,8,safeguarded_halley,kernel,0,0.283322304487
bem,8,safeguarded_halley,e2e,0,0.285796165466
bem,8,safeguarded_halley,kernel,1,0.28320518136
bem,8,safeguarded_halley,e2e,1,0.288816004992
bem,8,safeguarded_halley,kernel,2,0.283257514238
bem,8,safeguarded_halley,e2e,2,0.286049932241
bem,8,safeguarded_halley,kernel,3,0.283118933439
bem,8,safeguarded_halley,e2e,3,0.284964472055
bem,8,safeguarded_halley,kernel,4,0.282932877541
bem,8,safeguarded_halley,e2e,4,0.288287997246
bem,8,safeguarded_halley,kernel,5,0.283249258995
bem,8,safeguarded_halley,e2e,5,0.285956799984
bem,8,safeguarded_halley,kernel,6,0.283243209124
bem,8,safeguarded_halley,e2e,6,0.284878700972
bem,8,safeguarded_halley,kernel,7,0.283249020576
bem,8,safeguarded_halley,e2e,7,0.284868150949
bem,8,safeguarded_halley,kernel,8,0.283306151628
bem,8,safeguarded_halley,e2e,8,0.287558406591
bem,8,safeguarded_halley,kernel,9,0.283241629601
bem,8,safeguarded_halley,e2e,9,0.284863352776
bem,8,safeguarded_halley,kernel,10,0.283065646887
bem,8,safeguarded_halley,e2e,10,0.284775048494
bem,8,safeguarded_halley,kernel,11,0.283346801996
bem,8,safeguarded_halley,e2e,11,0.287675499916
bem,8,safeguarded_halley,kernel,12,0.283478140831
bem,8,safeguarded_halley,e2e,12,0.284830719233
bem,8,safeguarded_halley,kernel,13,0.2832711339
bem,8,safeguarded_halley,e2e,13,0.284835219383
bem,8,safeguarded_halley,kernel,14,0.283158540726
bem,8,safeguarded_halley,e2e,14,0.284899204969
bem,8,safeguarded_halley,kernel,15,0.282912433147
bem,8,safeguarded_halley,e2e,15,0.288957446814
bem,8,safeguarded_halley,kernel,16,0.283173888922
bem,8,safeguarded_halley,e2e,16,0.284803837538
bem,8,safeguarded_halley,kernel,17,0.283240616322
bem,8,safeguarded_halley,e2e,17,0.284830063581
bem,8,safeguarded_halley,kernel,18,0.283265948296
bem,8,safeguarded_halley,e2e,18,0.289937585592
bem,8,safeguarded_halley,kernel,19,0.283306241035
bem,8,safeguarded_halley,e2e,19,0.285883188248
bem,8,safeguarded_halley,kernel,20,0.283207982779
bem,8,safeguarded_halley,e2e,20,0.284839987755
bem,8,safeguarded_halley,kernel,21,0.282921969891
bem,8,safeguarded_halley,e2e,21,0.284834891558
bem,8,safeguarded_halley,kernel,22,0.283222168684
bem,8,safeguarded_halley,e2e,22,0.289420157671
bem,8,safeguarded_halley,kernel,23,0.28321108222
bem,8,safeguarded_halley,e2e,23,0.284886389971
bem,8,safeguarded_halley,kernel,24,0.283324241638
bem,8,safeguarded_halley,e2e,24,0.286286711693
bem,8,safeguarded_halley,kernel,25,0.283394664526
bem,8,safeguarded_halley,e2e,25,0.288760960102
bem,8,safeguarded_halley,kernel,26,0.283161580563
bem,8,safeguarded_halley,e2e,26,0.284786254168
bem,8,safeguarded_halley,kernel,27,0.282874166965
bem,8,safeguarded_halley,e2e,27,0.285946547985
bem,8,safeguarded_halley,kernel,28,0.283253401518
bem,8,safeguarded_halley,e2e,28,0.284807354212
bem,8,safeguarded_halley,kernel,29,0.283242702484
bem,8,safeguarded_halley,e2e,29,0.287783682346
bem,8,brent_dekker,kernel,0,0.160048440099
bem,8,brent_dekker,e2e,0,0.163973122835
bem,8,brent_dekker,kernel,1,0.160286083817
bem,8,brent_dekker,e2e,1,0.162398070097
bem,8,brent_dekker,kernel,2,0.160219624639
bem,8,brent_dekker,e2e,2,0.163090884686
bem,8,brent_dekker,kernel,3,0.160046264529
bem,8,brent_dekker,e2e,3,0.162231996655
bem,8,brent_dekker,kernel,4,0.160287320614
bem,8,brent_dekker,e2e,4,0.167162880301
bem,8,brent_dekker,kernel,5,0.16012661159
bem,8,brent_dekker,e2e,5,0.163889929652
bem,8,brent_dekker,kernel,6,0.160436242819
bem,8,brent_dekker,e2e,6,0.164257928729
bem,8,brent_dekker,kernel,7,0.160216480494
bem,8,brent_dekker,e2e,7,0.163915514946
bem,8,brent_dekker,kernel,8,0.160195171833
bem,8,brent_dekker,e2e,8,0.164007037878
bem,8,brent_dekker,kernel,9,0.160287320614
bem,8,brent_dekker,e2e,9,0.162119045854
bem,8,brent_dekker,kernel,10,0.160126760602
bem,8,brent_dekker,e2e,10,0.165470078588
bem,8,brent_dekker,kernel,11,0.160288482904
bem,8,brent_dekker,e2e,11,0.164156153798
bem,8,brent_dekker,kernel,12,0.160219296813
bem,8,brent_dekker,e2e,12,0.163979828358
bem,8,brent_dekker,kernel,13,0.160047337413
bem,8,brent_dekker,e2e,13,0.162275850773
bem,8,brent_dekker,kernel,14,0.160293236375
bem,8,brent_dekker,e2e,14,0.16220960021
bem,8,brent_dekker,kernel,15,0.160061538219
bem,8,brent_dekker,e2e,15,0.163042247295
bem,8,brent_dekker,kernel,16,0.160288959742
bem,8,brent_dekker,e2e,16,0.166302070022
bem,8,brent_dekker,kernel,17,0.160579621792
bem,8,brent_dekker,e2e,17,0.164008960128
bem,8,brent_dekker,kernel,18,0.160353735089
bem,8,brent_dekker,e2e,18,0.162355840206
bem,8,brent_dekker,kernel,19,0.160374298692
bem,8,brent_dekker,e2e,19,0.163884788752
bem,8,brent_dekker,kernel,20,0.160061016679
bem,8,brent_dekker,e2e,20,0.163903042674
bem,8,brent_dekker,kernel,21,0.160285696387
bem,8,brent_dekker,e2e,21,0.163916796446
bem,8,brent_dekker,kernel,22,0.160289481282
bem,8,brent_dekker,e2e,22,0.165960013866
bem,8,brent_dekker,kernel,23,0.160065859556
bem,8,brent_dekker,e2e,23,0.16391646862
bem,8,brent_dekker,kernel,24,0.160289660096
bem,8,brent_dekker,e2e,24,0.163929596543
bem,8,brent_dekker,kernel,25,0.160065278411
bem,8,brent_dekker,e2e,25,0.164204478264
bem,8,brent_dekker,kernel,26,0.160290762782
bem,8,brent_dekker,e2e,26,0.16260638833
bem,8,brent_dekker,kernel,27,0.16028675437
bem,8,brent_dekker,e2e,27,0.162282556295
bem,8,brent_dekker,kernel,28,0.160064220428
bem,8,brent_dekker,e2e,28,0.164247363806
bem,8,brent_dekker,kernel,29,0.160290688276
bem,8,brent_dekker,e2e,29,0.165796801448
bem,32,bracketed_secant,kernel,0,0.112819522619
bem,32,bracketed_secant,e2e,0,0.122637443244
bem,32,bracketed_secant,kernel,1,0.112830661237
bem,32,bracketed_secant,e2e,1,0.122651517391
bem,32,bracketed_secant,kernel,2,0.11283005029
bem,32,bracketed_secant,e2e,2,0.122689597309
bem,32,bracketed_secant,kernel,3,0.112953945994
bem,32,bracketed_secant,e2e,3,0.122637122869
bem,32,bracketed_secant,kernel,4,0.112918622792
bem,32,bracketed_secant,e2e,4,0.122687041759
bem,32,bracketed_secant,kernel,5,0.112919971347
bem,32,bracketed_secant,e2e,5,0.122627519071
bem,32,bracketed_secant,kernel,6,0.113146618009
bem,32,bracketed_secant,e2e,6,0.122620165348
bem,32,bracketed_secant,kernel,7,0.112832963467
bem,32,bracketed_secant,e2e,7,0.126155525446
bem,32,bracketed_secant,kernel,8,0.112827584147
bem,32,bracketed_secant,e2e,8,0.122598722577
bem,32,bracketed_secant,kernel,9,0.112887099385
bem,32,bracketed_secant,e2e,9,0.122655361891
bem,32,bracketed_secant,kernel,10,0.112831138074
bem,32,bracketed_secant,e2e,10,0.122671678662
bem,32,bracketed_secant,kernel,11,0.112831778824
bem,32,bracketed_secant,e2e,11,0.122584961355
bem,32,bracketed_secant,kernel,12,0.112835995853
bem,32,bracketed_secant,e2e,12,0.122605763376
bem,32,bracketed_secant,kernel,13,0.112831577659
bem,32,bracketed_secant,e2e,13,0.122599676251
bem,32,bracketed_secant,kernel,14,0.113144420087
bem,32,bracketed_secant,e2e,14,0.122591041028
bem,32,bracketed_secant,kernel,15,0.112828955054
bem,32,bracketed_secant,e2e,15,0.122704960406
bem,32,bracketed_secant,kernel,16,0.112830750644
bem,32,bracketed_secant,e2e,16,0.125766709447
bem,32,bracketed_secant,kernel,17,0.112832799554
bem,32,bracketed_secant,e2e,17,0.122615039349
bem,32,bracketed_secant,kernel,18,0.112827844918
bem,32,bracketed_secant,e2e,18,0.122607678175
bem,32,bracketed_secant,kernel,19,0.112830400467
bem,32,bracketed_secant,e2e,19,0.122618876398
bem,32,bracketed_secant,kernel,20,0.112829916179
bem,32,bracketed_secant,e2e,20,0.12266048789
bem,32,bracketed_secant,kernel,21,0.112829118967
bem,32,bracketed_secant,e2e,21,0.12258271873
bem,32,bracketed_secant,kernel,22,0.113056704402
bem,32,bracketed_secant,e2e,22,0.122655041516
bem,32,bracketed_secant,kernel,23,0.112829379737
bem,32,bracketed_secant,e2e,23,0.122620798647
bem,32,bracketed_secant,kernel,24,0.112825468183
bem,32,bracketed_secant,e2e,24,0.126179203391
bem,32,bracketed_secant,kernel,25,0.112829856575
bem,32,bracketed_secant,e2e,25,0.122613765299
