domain,sample_id,split,branch,p0,p1,p2,p3,p4,p5,root,gradient,residual,root_count,status
kepler,kepler_0000014,dev,ordinary,0.562153864208173814631663844920694828033447265625,0.3714648041545283385618949281622956622031923422720752546,0,0,0,0,0.7578799188099290558169002982560236998913360587621308952,1.690015677470145385938946847501077475198193162073816944,0.0,1,ROOT_OK
kepler,kepler_0000015,dev,ordinary,0.1053762379229953027870436699231504462659358978271484375,0.9365486264206213043075511189958720652520552059699362101,0,0,0,0,1.026708517806887869273883494480805683820288920977663489,1.057693732001529471455525901695934115825446362111633742,1.751623080406021338654661979112395164100327427345644715e-46,1,ROOT_OK
kepler,kepler_0000016,cal,difficult,0.9999999998285475550592056344318064390828620379185935188,0.00002340338693635514241124597471603129630829656142726255131,0,0,0,0,0.05197918781773805296424031026613601699290061908048469767,740.4039839068720898387907369035977459319724440094937368,3.300864416963861622983562536932080120336768146929735142e-48,1,ROOT_OK
kepler,kepler_0000017,cal,high_e,0.91394064355761261975175102634239010512828826904296875,2.137699925629241482338629533747432129315003340069460918,0,0,0,0,2.604952943173154573680290094670955161601974061042169468,0.56007681883229658591830140491744593196540210434804628,3.503246160812042677309323958224790328200654854691289429e-46,1,ROOT_OK
kepler,kepler_0000018,test,ordinary,0.62321463180781855317746931177680380642414093017578125,0.5604141841149188773862459915990842638012991697265579812,0,0,0,0,1.121879208620816255340286766498446095704375269998883916,1.370743751519661028629949371431978736998046352208296993,8.758115402030106693273309895561975820501637136728223573e-47,1,ROOT_OK
kepler,kepler_0000019,test,ordinary,0.014946430514338471251534201655886135995388031005859375,1.577465118887180570616387183514409066919726280127775663,0,0,0,0,1.592408059045361926867468251486572758555142085695816239,0.9996771111810933775845706755306239886150188163790681842,0.0,1,ROOT_OK
kepler,kepler_0000020,dev,difficult,0.9999999421212938079164432862791899457504672474641469174,0.00001824695386690203882395090250410593830512936646735941904,0,0,0,0,0.0478382348045705026176908714396571497876185909974467055,874.0586645441951067664147190425451217555410192012606709,3.493303476090499709505681162566986815611462322297298648e-48,1,ROOT_OK
kepler,kepler_0000021,dev,high_e,0.95143935373519494813621122375479899346828460693359375,1.125162821656451669200725013701394457752486623310470975,0,0,0,0,1.99303923233022375937099433211624590110139645336905965,0.7194726568963975030238392723609704926836168132732078812,0.0,1,ROOT_OK
kepler,kepler_0000022,dev,ordinary,0.82922468076368660572228463934152387082576751708984375,0.6282650411791727914529652115278231439068816185453416271,0,0,0,0,1.451606632726792911354085093957456317883825077763125901,1.109386865977384347049925479092031392938925425988106558,0.0,1,ROOT_OK
kepler,kepler_0000023,dev,ordinary,0.05064727480633205575211164273241593036800622940063476563,1.980633071855807664805692243593286412227439916977034414,0,0,0,0,2.026120331062725431885046831361410937068230523809518069,0.9782129402908331945983212309773112459703608575289257263,1.751623080406021338654661979112395164100327427345644715e-46,1,ROOT_OK
kepler,kepler_0000024,dev,difficult,0.99999999973028218943433612926391818800959829763958065,0.00000001583996609164250836309983691115332526263699768878082968,0,0,0,0,0.004563423075266776695880291906282661488257139124318525031,96036.87760270677126858740221253302148445332385750100074,2.067216455461932570061821173812474265646128836956248602e-50,1,ROOT_OK
kepler,kepler_0000025,dev,high_e,0.91566473907423728828547382363467477262020111083984375,0.3680431882809908600672266226340530797221909225199117381,0,0,0,0,1.23150727032752637590925750863697710186868665748831359,1.438328585470254681173155577783798247643357945130103811,4.379057701015053346636654947780987910250818568364111787e-47,1,ROOT_OK
kepler,kepler_0000026,cal,ordinary,0.1533597359538018956026661498981411568820476531982421875,1.086454264211619248172025311192467817367781661898548745,0,0,0,0,1.231047723524061996335462252892791127524608475881236158,1.053859762298099535642035420741612966408468437272469856,1.751623080406021338654661979112395164100327427345644715e-46,1,ROOT_OK
kepler,kepler_0000027,cal,ordinary,0.77279958149498917396869046569918282330036163330078125,0.4929227119715117054745890046585178506595517159598440979,0,0,0,0,1.218171493352349421727634035655379574860484465371602119,1.364062676480515192473956931366628692638562605835522682,4.379057701015053346636654947780987910250818568364111787e-47,1,ROOT_OK
kepler,kepler_0000028,test,difficult,0.9999999609120672510413636054380714031304820682204337478,0.001373198564821388163144000796310487724337597023750172837,0,0,0,0,0.2021108946530285137093893034621904939874619300092062844,49.12794533103039301681942567643934250582154161687030546,1.556618167157694744312248438469023046221970662973180362e-47,1,ROOT_OK
kepler,kepler_0000029,test,high_e,0.94766496515693987578998758181114681065082550048828125,0.3652943977889635033814834037349729928951605014013029065,0,0,0,0,1.270569877073926213836994667796767283297660170389932293,1.389388978056097450436941080016404883529084002886682427,4.379057701015053346636654947780987910250818568364111787e-47,1,ROOT_OK
